Continent,Country,Province,Day,Total Detected,Active,Active Hospitalized,Cumulative Hospitalized,Total Detected Deaths,Active Ventilated,Total Detected True,Total Detected Deaths True,Total Detected LB,Active LB,Active Hospitalized LB,Cumulative Hospitalized LB,Total Detected Deaths LB,Active Ventilated LB,Total Detected UB,Active UB,Active Hospitalized UB,Cumulative Hospitalized UB,Total Detected Deaths UB,Active Ventilated UB
Oceania,Australia,Western Australia,2020-08-01,614,2,1,91,9,0,641.0,9.0,614,2,1,91,9,0,614,2,1,91,9,0
Oceania,Australia,Western Australia,2020-08-02,614,2,1,91,9,0,669.0,9.0,614,2,1,91,9,0,614,2,1,91,9,0
Oceania,Australia,Western Australia,2020-08-03,614,1,1,91,9,0,669.0,9.0,614,1,1,91,9,0,614,1,1,91,9,0
Oceania,Australia,Western Australia,2020-08-04,614,1,1,91,9,0,670.0,9.0,614,1,1,91,9,0,614,1,1,91,9,0
Oceania,Australia,Western Australia,2020-08-05,614,1,1,91,9,0,670.0,9.0,614,1,1,91,9,0,614,1,1,91,9,0
Oceania,Australia,Western Australia,2020-08-06,614,1,1,91,9,0,642.0,9.0,614,1,1,91,9,0,614,1,1,91,9,0
Oceania,Australia,Western Australia,2020-08-07,614,1,1,91,9,0,642.0,9.0,614,1,1,91,9,0,614,1,1,91,9,0
Oceania,Australia,Western Australia,2020-08-08,614,1,1,91,9,0,642.0,9.0,614,1,1,91,9,0,614,1,1,91,9,0
Oceania,Australia,Western Australia,2020-08-09,614,1,0,91,9,0,642.0,9.0,614,1,0,91,9,0,614,1,0,91,9,0
Oceania,Australia,Western Australia,2020-08-10,614,1,0,91,9,0,642.0,9.0,614,1,0,91,9,0,614,1,0,91,9,0
Oceania,Australia,Western Australia,2020-08-11,614,1,0,91,9,0,642.0,9.0,614,1,0,91,9,0,614,1,0,91,9,0
Oceania,Australia,Western Australia,2020-08-12,614,1,0,91,9,0,644.0,9.0,614,1,0,91,9,0,614,1,0,91,9,0
Oceania,Australia,Western Australia,2020-08-13,614,1,0,91,9,0,645.0,9.0,614,1,0,91,9,0,614,1,0,91,9,0
Oceania,Australia,Western Australia,2020-08-14,614,1,0,91,9,0,646.0,9.0,614,1,0,91,9,0,614,1,0,91,9,0
Oceania,Australia,Western Australia,2020-08-15,614,1,0,91,9,0,646.0,9.0,614,1,0,91,9,0,614,1,0,91,9,0
Oceania,Australia,Western Australia,2020-08-16,614,1,0,91,9,0,646.0,9.0,614,1,0,91,9,0,614,1,0,91,9,0
Oceania,Australia,Western Australia,2020-08-17,614,1,0,91,9,0,647.0,9.0,614,1,0,91,9,0,614,1,0,91,9,0
Oceania,Australia,Western Australia,2020-08-18,614,1,0,91,9,0,647.0,9.0,614,1,0,91,9,0,614,1,0,91,9,0
Oceania,Australia,Western Australia,2020-08-19,614,1,0,91,9,0,651.0,9.0,614,1,0,91,9,0,614,1,0,91,9,0
Oceania,Australia,Western Australia,2020-08-20,614,1,0,91,9,0,651.0,9.0,614,1,0,91,9,0,614,1,0,91,9,0
Oceania,Australia,Western Australia,2020-08-21,614,1,0,91,9,0,651.0,9.0,614,1,0,91,9,0,614,1,0,91,9,0
Oceania,Australia,Western Australia,2020-08-22,614,1,0,91,9,0,652.0,9.0,614,1,0,91,9,0,614,1,0,91,9,0
Oceania,Australia,Western Australia,2020-08-23,614,1,0,91,9,0,652.0,9.0,614,1,0,91,9,0,614,1,0,91,9,0
Oceania,Australia,Western Australia,2020-08-24,614,0,0,91,9,0,653.0,9.0,614,0,0,91,9,0,614,0,0,91,9,0
Oceania,Australia,Western Australia,2020-08-25,614,0,0,91,9,0,,,614,0,0,91,9,0,614,0,0,91,9,0
Oceania,Australia,Western Australia,2020-08-26,614,0,0,91,9,0,,,614,0,0,91,9,0,637,0,0,94,9,0
Oceania,Australia,Western Australia,2020-08-27,614,0,0,91,9,0,,,614,0,0,91,9,0,647,0,0,96,9,0
Oceania,Australia,Western Australia,2020-08-28,614,0,0,91,9,0,,,614,0,0,91,9,0,655,0,0,97,9,0
Oceania,Australia,Western Australia,2020-08-29,614,0,0,91,9,0,,,614,0,0,91,9,0,661,0,0,98,9,0
Oceania,Australia,Western Australia,2020-08-30,614,0,0,91,9,0,,,614,0,0,91,9,0,666,0,0,99,9,0
Oceania,Australia,Western Australia,2020-08-31,614,0,0,91,9,0,,,614,0,0,91,9,0,671,0,0,99,9,0
Oceania,Australia,Western Australia,2020-09-01,614,0,0,91,9,0,,,614,0,0,91,9,0,676,0,0,100,9,0
Oceania,Australia,Western Australia,2020-09-02,614,0,0,91,9,0,,,614,0,0,91,9,0,680,0,0,101,9,0
Oceania,Australia,Western Australia,2020-09-03,614,0,0,91,9,0,,,614,0,0,91,9,0,684,0,0,101,9,0
Oceania,Australia,Western Australia,2020-09-04,614,0,0,91,9,0,,,614,0,0,91,9,0,688,0,0,102,9,0
Oceania,Australia,Western Australia,2020-09-05,614,0,0,91,9,0,,,614,0,0,91,9,0,692,0,0,102,9,0
Oceania,Australia,Western Australia,2020-09-06,614,0,0,91,9,0,,,614,0,0,91,9,0,695,0,0,103,9,0
Oceania,Australia,Western Australia,2020-09-07,614,0,0,91,9,0,,,614,0,0,91,9,0,698,0,0,103,9,0
Oceania,Australia,Western Australia,2020-09-08,614,0,0,91,9,0,,,614,0,0,91,9,0,701,0,0,104,9,0
Oceania,Australia,Western Australia,2020-09-09,614,0,0,91,9,0,,,614,0,0,91,9,0,705,0,0,104,9,0
Oceania,Australia,Western Australia,2020-09-10,614,0,0,91,9,0,,,614,0,0,91,9,0,708,0,0,105,9,0
Oceania,Australia,Western Australia,2020-09-11,614,0,0,91,9,0,,,614,0,0,91,9,0,710,0,0,105,9,0
Oceania,Australia,Western Australia,2020-09-12,614,0,0,91,9,0,,,614,0,0,91,9,0,713,0,0,106,9,0
Oceania,Australia,Western Australia,2020-09-13,614,0,0,91,9,0,,,614,0,0,91,9,0,716,0,0,106,9,0
Oceania,Australia,Western Australia,2020-09-14,614,0,0,91,9,0,,,614,0,0,91,9,0,719,0,0,106,9,0
Oceania,Australia,Western Australia,2020-09-15,614,0,0,91,9,0,,,614,0,0,91,9,0,721,0,0,107,9,0
Oceania,Australia,Western Australia,2020-09-16,614,0,0,91,9,0,,,614,0,0,91,9,0,724,0,0,107,9,0
Oceania,Australia,Western Australia,2020-09-17,614,0,0,91,9,0,,,614,0,0,91,9,0,726,0,0,108,9,0
Oceania,Australia,Western Australia,2020-09-18,614,0,0,91,9,0,,,614,0,0,91,9,0,729,0,0,108,9,0
Oceania,Australia,Western Australia,2020-09-19,614,0,0,91,9,0,,,614,0,0,91,9,0,731,0,0,108,9,0
Oceania,Australia,Western Australia,2020-09-20,614,0,0,91,9,0,,,614,0,0,91,9,0,733,0,0,109,9,0
Oceania,Australia,Western Australia,2020-09-21,614,0,0,91,9,0,,,614,0,0,91,9,0,736,0,0,109,9,0
Oceania,Australia,Western Australia,2020-09-22,614,0,0,91,9,0,,,614,0,0,91,9,0,738,0,0,109,9,0
Oceania,Australia,Western Australia,2020-09-23,614,0,0,91,9,0,,,614,0,0,91,9,0,740,0,0,110,9,0
Oceania,Australia,Western Australia,2020-09-24,614,0,0,91,9,0,,,614,0,0,91,9,0,742,0,0,110,9,0
Oceania,Australia,Western Australia,2020-09-25,614,0,0,91,9,0,,,614,0,0,91,9,0,744,0,0,110,9,0
Oceania,Australia,Western Australia,2020-09-26,614,0,0,91,9,0,,,614,0,0,91,9,0,746,0,0,111,9,0
Oceania,Australia,Western Australia,2020-09-27,614,0,0,91,9,0,,,614,0,0,91,9,0,748,0,0,111,9,0
Oceania,Australia,Western Australia,2020-09-28,614,0,0,91,9,0,,,614,0,0,91,9,0,750,0,0,111,9,0
Oceania,Australia,Western Australia,2020-09-29,614,0,0,91,9,0,,,614,0,0,91,9,0,752,0,0,112,9,0
Oceania,Australia,Western Australia,2020-09-30,614,0,0,91,9,0,,,614,0,0,91,9,0,754,0,0,112,9,0
Oceania,Australia,Western Australia,2020-10-01,614,0,0,91,9,0,,,614,0,0,91,9,0,756,0,0,112,9,0
Oceania,Australia,Western Australia,2020-10-02,614,0,0,91,9,0,,,614,0,0,91,9,0,758,0,0,112,9,0
Oceania,Australia,Western Australia,2020-10-03,614,0,0,91,9,0,,,614,0,0,91,9,0,760,0,0,113,9,0
Oceania,Australia,Western Australia,2020-10-04,614,0,0,91,9,0,,,614,0,0,91,9,0,762,0,0,113,9,0
Oceania,Australia,Western Australia,2020-10-05,614,0,0,91,9,0,,,614,0,0,91,9,0,764,0,0,113,9,0
Oceania,Australia,Western Australia,2020-10-06,614,0,0,91,9,0,,,614,0,0,91,9,0,766,0,0,113,9,0
Oceania,Australia,Western Australia,2020-10-07,614,0,0,91,9,0,,,614,0,0,91,9,0,767,0,0,114,9,0
Oceania,Australia,Western Australia,2020-10-08,614,0,0,91,9,0,,,614,0,0,91,9,0,769,0,0,114,9,0
Oceania,Australia,Western Australia,2020-10-09,614,0,0,91,9,0,,,614,0,0,91,9,0,771,0,0,114,9,0
Oceania,Australia,Western Australia,2020-10-10,614,0,0,91,9,0,,,614,0,0,91,9,0,773,0,0,115,9,0
Oceania,Australia,Western Australia,2020-10-11,614,0,0,91,9,0,,,614,0,0,91,9,0,774,0,0,115,9,0
Oceania,Australia,Western Australia,2020-10-12,614,0,0,91,9,0,,,614,0,0,91,9,0,776,0,0,115,9,0
Oceania,Australia,Western Australia,2020-10-13,614,0,0,91,9,0,,,614,0,0,91,9,0,778,0,0,115,9,0
Oceania,Australia,Western Australia,2020-10-14,614,0,0,91,9,0,,,614,0,0,91,9,0,779,0,0,116,9,0
Oceania,Australia,Western Australia,2020-10-15,614,0,0,91,9,0,,,614,0,0,91,9,0,781,0,0,116,9,0
Oceania,Australia,Western Australia,2020-10-16,614,0,0,91,9,0,,,614,0,0,91,9,0,783,0,0,116,9,0
Oceania,Australia,Western Australia,2020-10-17,614,0,0,91,9,0,,,614,0,0,91,9,0,784,0,0,116,9,0
Oceania,Australia,Western Australia,2020-10-18,614,0,0,91,9,0,,,614,0,0,91,9,0,786,0,0,116,9,0
Oceania,Australia,Western Australia,2020-10-19,614,0,0,91,9,0,,,614,0,0,91,9,0,787,0,0,117,9,0
Oceania,Australia,Western Australia,2020-10-20,614,0,0,91,9,0,,,614,0,0,91,9,0,789,0,0,117,9,0
Oceania,Australia,Western Australia,2020-10-21,614,0,0,91,9,0,,,614,0,0,91,9,0,791,0,0,117,9,0
Oceania,Australia,Western Australia,2020-10-22,614,0,0,91,9,0,,,614,0,0,91,9,0,792,0,0,117,9,0
Oceania,Australia,Western Australia,2020-10-23,614,0,0,91,9,0,,,614,0,0,91,9,0,794,0,0,118,9,0
Oceania,Australia,Western Australia,2020-10-24,614,0,0,91,9,0,,,614,0,0,91,9,0,795,0,0,118,9,0
Oceania,Australia,Western Australia,2020-10-25,614,0,0,91,9,0,,,614,0,0,91,9,0,797,0,0,118,9,0
Oceania,Australia,Western Australia,2020-10-26,614,0,0,91,9,0,,,614,0,0,91,9,0,798,0,0,118,9,0
Oceania,Australia,Western Australia,2020-10-27,614,0,0,91,9,0,,,614,0,0,91,9,0,800,0,0,119,9,0
Oceania,Australia,Western Australia,2020-10-28,614,0,0,91,9,0,,,614,0,0,91,9,0,801,0,0,119,9,0
Oceania,Australia,Western Australia,2020-10-29,614,0,0,91,9,0,,,614,0,0,91,9,0,803,0,0,119,9,0
Oceania,Australia,Western Australia,2020-10-30,614,0,0,91,9,0,,,614,0,0,91,9,0,804,0,0,119,9,0
Oceania,Australia,Western Australia,2020-10-31,614,0,0,91,9,0,,,614,0,0,91,9,0,805,0,0,119,9,0
Oceania,Australia,Western Australia,2020-11-01,614,0,0,91,9,0,,,614,0,0,91,9,0,807,0,0,120,9,0
Oceania,Australia,Western Australia,2020-11-02,614,0,0,91,9,0,,,614,0,0,91,9,0,808,0,0,120,9,0
Oceania,Australia,Western Australia,2020-11-03,614,0,0,91,9,0,,,614,0,0,91,9,0,810,0,0,120,9,0
Oceania,Australia,Western Australia,2020-11-04,614,0,0,91,9,0,,,614,0,0,91,9,0,811,0,0,120,9,0
Oceania,Australia,Western Australia,2020-11-05,614,0,0,91,9,0,,,614,0,0,91,9,0,812,0,0,120,9,0
Oceania,Australia,Western Australia,2020-11-06,614,0,0,91,9,0,,,614,0,0,91,9,0,814,0,0,121,9,0
Oceania,Australia,Western Australia,2020-11-07,614,0,0,91,9,0,,,614,0,0,91,9,0,815,0,0,121,9,0
Oceania,Australia,Western Australia,2020-11-08,614,0,0,91,9,0,,,614,0,0,91,9,0,817,0,0,121,9,0
Oceania,Australia,Western Australia,2020-11-09,614,0,0,91,9,0,,,614,0,0,91,9,0,818,0,0,121,9,0
Oceania,Australia,Western Australia,2020-11-10,614,0,0,91,9,0,,,614,0,0,91,9,0,819,0,0,121,9,0
Oceania,Australia,Western Australia,2020-11-11,614,0,0,91,9,0,,,614,0,0,91,9,0,821,0,0,122,9,0
Oceania,Australia,Western Australia,2020-11-12,614,0,0,91,9,0,,,614,0,0,91,9,0,822,0,0,122,9,0
Oceania,Australia,Western Australia,2020-11-13,614,0,0,91,9,0,,,614,0,0,91,9,0,823,0,0,122,9,0
Oceania,Australia,Western Australia,2020-11-14,614,0,0,91,9,0,,,614,0,0,91,9,0,824,0,0,122,9,0
Oceania,Australia,Western Australia,2020-11-15,614,0,0,91,9,0,,,614,0,0,91,9,0,826,0,0,122,9,0
Oceania,New Zealand,None,2020-03-22,102,102,15,15,0,4,102.0,0.0,102,102,15,15,0,4,102,102,15,15,0,4
Oceania,New Zealand,None,2020-03-23,119,112,17,18,0,4,102.0,0.0,119,112,17,18,0,4,119,112,17,18,0,4
Oceania,New Zealand,None,2020-03-24,163,148,23,25,0,6,155.0,0.0,163,148,23,25,0,6,163,148,23,25,0,6
Oceania,New Zealand,None,2020-03-25,226,199,31,34,0,7,205.0,0.0,226,199,31,34,0,7,226,199,31,34,0,7
Oceania,New Zealand,None,2020-03-26,299,257,40,45,1,10,283.0,0.0,299,257,40,45,1,10,299,257,40,45,1,10
Oceania,New Zealand,None,2020-03-27,379,318,50,57,1,12,368.0,0.0,379,318,50,57,1,12,379,318,50,57,1,12
Oceania,New Zealand,None,2020-03-28,461,378,60,69,1,14,451.0,0.0,461,378,60,69,1,14,461,378,60,69,1,14
Oceania,New Zealand,None,2020-03-29,543,433,69,82,2,16,514.0,1.0,543,433,69,82,2,16,543,433,69,82,2,16
Oceania,New Zealand,None,2020-03-30,624,484,78,94,2,18,589.0,1.0,624,484,78,94,2,18,624,484,78,94,2,18
Oceania,New Zealand,None,2020-03-31,701,528,86,105,3,19,647.0,1.0,701,528,86,105,3,19,701,528,86,105,3,19
Oceania,New Zealand,None,2020-04-01,774,565,93,116,3,21,708.0,1.0,774,565,93,116,3,21,774,565,93,116,3,21
Oceania,New Zealand,None,2020-04-02,843,596,98,126,4,22,797.0,1.0,843,596,98,126,4,22,843,596,98,126,4,22
Oceania,New Zealand,None,2020-04-03,907,620,103,136,4,23,868.0,1.0,907,620,103,136,4,23,907,620,103,136,4,23
Oceania,New Zealand,None,2020-04-04,967,638,107,145,5,23,950.0,1.0,967,638,107,145,5,23,967,638,107,145,5,23
Oceania,New Zealand,None,2020-04-05,1021,651,110,153,6,24,1039.0,1.0,1021,651,110,153,6,24,1021,651,110,153,6,24
Oceania,New Zealand,None,2020-04-06,1071,658,113,161,6,24,1106.0,1.0,1071,658,113,161,6,24,1071,658,113,161,6,24
Oceania,New Zealand,None,2020-04-07,1117,661,114,168,7,24,1160.0,1.0,1117,661,114,168,7,24,1117,661,114,168,7,24
Oceania,New Zealand,None,2020-04-08,1159,659,115,174,8,24,1210.0,1.0,1159,659,115,174,8,24,1159,659,115,174,8,24
Oceania,New Zealand,None,2020-04-09,1196,654,116,179,8,24,1239.0,1.0,1196,654,116,179,8,24,1196,654,116,179,8,24
Oceania,New Zealand,None,2020-04-10,1230,645,115,185,9,23,1283.0,2.0,1230,645,115,185,9,23,1230,645,115,185,9,23
Oceania,New Zealand,None,2020-04-11,1261,634,115,189,9,23,1312.0,4.0,1261,634,115,189,9,23,1261,634,115,189,9,23
Oceania,New Zealand,None,2020-04-12,1289,621,113,193,10,22,1330.0,4.0,1289,621,113,193,10,22,1289,621,113,193,10,22
Oceania,New Zealand,None,2020-04-13,1314,606,112,197,11,22,1349.0,5.0,1314,606,112,197,11,22,1314,606,112,197,11,22
Oceania,New Zealand,None,2020-04-14,1336,590,110,200,11,21,1366.0,9.0,1336,590,110,200,11,21,1336,590,110,200,11,21
Oceania,New Zealand,None,2020-04-15,1356,572,108,203,12,20,1386.0,9.0,1356,572,108,203,12,20,1356,572,108,203,12,20
Oceania,New Zealand,None,2020-04-16,1374,553,106,206,12,20,1401.0,9.0,1374,553,106,206,12,20,1374,553,106,206,12,20
Oceania,New Zealand,None,2020-04-17,1390,534,103,209,13,19,1409.0,11.0,1390,534,103,209,13,19,1390,534,103,209,13,19
Oceania,New Zealand,None,2020-04-18,1405,514,101,211,13,18,1422.0,11.0,1405,514,101,211,13,18,1405,514,101,211,13,18
Oceania,New Zealand,None,2020-04-19,1417,495,98,213,14,17,1431.0,12.0,1417,495,98,213,14,17,1417,495,98,213,14,17
Oceania,New Zealand,None,2020-04-20,1429,475,95,214,14,17,1440.0,12.0,1429,475,95,214,14,17,1429,475,95,214,14,17
Oceania,New Zealand,None,2020-04-21,1439,455,92,216,15,16,1445.0,13.0,1439,455,92,216,15,16,1439,455,92,216,15,16
Oceania,New Zealand,None,2020-04-22,1448,435,90,217,15,15,1451.0,14.0,1448,435,90,217,15,15,1448,435,90,217,15,15
Oceania,New Zealand,None,2020-04-23,1456,415,87,218,15,15,1456.0,17.0,1456,415,87,218,15,15,1456,415,87,218,15,15
Oceania,New Zealand,None,2020-04-24,1463,396,84,219,16,14,1461.0,18.0,1463,396,84,219,16,14,1463,396,84,219,16,14
Oceania,New Zealand,None,2020-04-25,1469,378,81,220,16,13,1470.0,18.0,1469,378,81,220,16,13,1469,378,81,220,16,13
Oceania,New Zealand,None,2020-04-26,1475,360,78,221,17,12,1469.0,19.0,1475,360,78,221,17,12,1475,360,78,221,17,12
Oceania,New Zealand,None,2020-04-27,1480,342,75,222,17,12,1472.0,19.0,1480,342,75,222,17,12,1480,342,75,222,17,12
Oceania,New Zealand,None,2020-04-28,1484,325,72,223,17,11,1474.0,19.0,1484,325,72,223,17,11,1484,325,72,223,17,11
Oceania,New Zealand,None,2020-04-29,1488,309,70,223,17,11,1476.0,19.0,1488,309,70,223,17,11,1488,309,70,223,17,11
Oceania,New Zealand,None,2020-04-30,1492,293,67,224,18,10,1479.0,19.0,1492,293,67,224,18,10,1492,293,67,224,18,10
Oceania,New Zealand,None,2020-05-01,1495,278,65,224,18,9,1485.0,20.0,1495,278,65,224,18,9,1495,278,65,224,18,9
Oceania,New Zealand,None,2020-05-02,1498,263,62,225,18,9,1487.0,20.0,1498,263,62,225,18,9,1498,263,62,225,18,9
Oceania,New Zealand,None,2020-05-03,1500,249,60,225,18,8,1487.0,20.0,1500,249,60,225,18,8,1500,249,60,225,18,8
Oceania,New Zealand,None,2020-05-04,1502,236,57,225,19,8,1486.0,20.0,1502,236,57,225,19,8,1502,236,57,225,19,8
Oceania,New Zealand,None,2020-05-05,1504,223,55,226,19,7,1488.0,21.0,1504,223,55,226,19,7,1504,223,55,226,19,7
Oceania,New Zealand,None,2020-05-06,1506,211,53,226,19,7,1489.0,21.0,1506,211,53,226,19,7,1506,211,53,226,19,7
Oceania,New Zealand,None,2020-05-07,1507,199,50,226,19,7,1490.0,21.0,1507,199,50,226,19,7,1507,199,50,226,19,7
Oceania,New Zealand,None,2020-05-08,1508,188,48,226,19,6,1492.0,21.0,1508,188,48,226,19,6,1508,188,48,226,19,6
Oceania,New Zealand,None,2020-05-09,1509,178,46,226,20,6,1494.0,21.0,1509,178,46,226,20,6,1509,178,46,226,20,6
Oceania,New Zealand,None,2020-05-10,1510,168,44,227,20,5,1497.0,21.0,1510,168,44,227,20,5,1510,168,44,227,20,5
Oceania,New Zealand,None,2020-05-11,1511,158,42,227,20,5,1497.0,21.0,1511,158,42,227,20,5,1511,158,42,227,20,5
Oceania,New Zealand,None,2020-05-12,1512,149,41,227,20,5,1497.0,21.0,1512,149,41,227,20,5,1512,149,41,227,20,5
Oceania,New Zealand,None,2020-05-13,1513,141,39,227,20,5,1497.0,21.0,1513,141,39,227,20,5,1513,141,39,227,20,5
Oceania,New Zealand,None,2020-05-14,1513,133,37,227,20,4,1498.0,21.0,1513,133,37,227,20,4,1513,133,37,227,20,4
Oceania,New Zealand,None,2020-05-15,1514,125,36,227,20,4,1498.0,21.0,1514,125,36,227,20,4,1514,125,36,227,20,4
Oceania,New Zealand,None,2020-05-16,1514,118,34,227,20,4,1499.0,21.0,1514,118,34,227,20,4,1514,118,34,227,20,4
Oceania,New Zealand,None,2020-05-17,1515,111,33,227,20,3,1499.0,21.0,1515,111,33,227,20,3,1515,111,33,227,20,3
Oceania,New Zealand,None,2020-05-18,1515,105,31,227,21,3,1499.0,21.0,1515,105,31,227,21,3,1515,105,31,227,21,3
Oceania,New Zealand,None,2020-05-19,1515,99,30,227,21,3,1503.0,21.0,1515,99,30,227,21,3,1515,99,30,227,21,3
Oceania,New Zealand,None,2020-05-20,1516,93,28,227,21,3,1503.0,21.0,1516,93,28,227,21,3,1516,93,28,227,21,3
Oceania,New Zealand,None,2020-05-21,1516,88,27,227,21,3,1504.0,21.0,1516,88,27,227,21,3,1516,88,27,227,21,3
Oceania,New Zealand,None,2020-05-22,1516,83,26,227,21,3,1504.0,21.0,1516,83,26,227,21,3,1516,83,26,227,21,3
Oceania,New Zealand,None,2020-05-23,1516,78,25,227,21,2,1504.0,21.0,1516,78,25,227,21,2,1516,78,25,227,21,2
Oceania,New Zealand,None,2020-05-24,1517,73,24,227,21,2,1504.0,21.0,1517,73,24,227,21,2,1517,73,24,227,21,2
Oceania,New Zealand,None,2020-05-25,1517,69,23,228,21,2,1504.0,21.0,1517,69,23,228,21,2,1517,69,23,228,21,2
Oceania,New Zealand,None,2020-05-26,1517,65,22,228,21,2,1504.0,21.0,1517,65,22,228,21,2,1517,65,22,228,21,2
Oceania,New Zealand,None,2020-05-27,1517,61,21,228,21,2,1504.0,22.0,1517,61,21,228,21,2,1517,61,21,228,21,2
Oceania,New Zealand,None,2020-05-28,1517,58,20,228,21,2,1504.0,22.0,1517,58,20,228,21,2,1517,58,20,228,21,2
Oceania,New Zealand,None,2020-05-29,1517,55,19,228,21,2,1504.0,22.0,1517,55,19,228,21,2,1517,55,19,228,21,2
Oceania,New Zealand,None,2020-05-30,1517,51,18,228,21,1,1504.0,22.0,1517,51,18,228,21,1,1517,51,18,228,21,1
Oceania,New Zealand,None,2020-05-31,1517,48,17,228,21,1,1504.0,22.0,1517,48,17,228,21,1,1517,48,17,228,21,1
Oceania,New Zealand,None,2020-06-01,1517,46,17,228,21,1,1504.0,22.0,1517,46,17,228,21,1,1517,46,17,228,21,1
Oceania,New Zealand,None,2020-06-02,1517,43,16,228,21,1,1504.0,22.0,1517,43,16,228,21,1,1517,43,16,228,21,1
Oceania,New Zealand,None,2020-06-03,1517,40,15,228,21,1,1504.0,22.0,1517,40,15,228,21,1,1517,40,15,228,21,1
Oceania,New Zealand,None,2020-06-04,1517,38,14,228,21,1,1504.0,22.0,1517,38,14,228,21,1,1517,38,14,228,21,1
Oceania,New Zealand,None,2020-06-05,1518,36,14,228,21,1,1504.0,22.0,1518,36,14,228,21,1,1518,36,14,228,21,1
Oceania,New Zealand,None,2020-06-06,1518,34,13,228,21,1,1504.0,22.0,1518,34,13,228,21,1,1518,34,13,228,21,1
Oceania,New Zealand,None,2020-06-07,1518,32,13,228,22,1,1504.0,22.0,1518,32,13,228,22,1,1518,32,13,228,22,1
Oceania,New Zealand,None,2020-06-08,1518,30,12,228,22,1,1504.0,22.0,1518,30,12,228,22,1,1518,30,12,228,22,1
Oceania,New Zealand,None,2020-06-09,1518,28,11,228,22,1,1504.0,22.0,1518,28,11,228,22,1,1518,28,11,228,22,1
Oceania,New Zealand,None,2020-06-10,1518,27,11,228,22,1,1504.0,22.0,1518,27,11,228,22,1,1518,27,11,228,22,1
Oceania,New Zealand,None,2020-06-11,1518,25,10,228,22,1,1504.0,22.0,1518,25,10,228,22,1,1518,25,10,228,22,1
Oceania,New Zealand,None,2020-06-12,1518,24,10,228,22,1,1504.0,22.0,1518,24,10,228,22,1,1518,24,10,228,22,1
Oceania,New Zealand,None,2020-06-13,1518,22,10,228,22,1,1504.0,22.0,1518,22,10,228,22,1,1518,22,10,228,22,1
Oceania,New Zealand,None,2020-06-14,1518,21,9,228,22,1,1504.0,22.0,1518,21,9,228,22,1,1518,21,9,228,22,1
Oceania,New Zealand,None,2020-06-15,1518,20,9,228,22,0,1506.0,22.0,1518,20,9,228,22,0,1518,20,9,228,22,0
Oceania,New Zealand,None,2020-06-16,1518,19,8,228,22,0,1506.0,22.0,1518,19,8,228,22,0,1518,19,8,228,22,0
Oceania,New Zealand,None,2020-06-17,1518,18,8,228,22,0,1507.0,22.0,1518,18,8,228,22,0,1518,18,8,228,22,0
Oceania,New Zealand,None,2020-06-18,1518,17,8,228,22,0,1507.0,22.0,1518,17,8,228,22,0,1518,17,8,228,22,0
Oceania,New Zealand,None,2020-06-19,1518,16,7,228,22,0,1509.0,22.0,1518,16,7,228,22,0,1518,16,7,228,22,0
Oceania,New Zealand,None,2020-06-20,1518,15,7,228,22,0,1511.0,22.0,1518,15,7,228,22,0,1518,15,7,228,22,0
Oceania,New Zealand,None,2020-06-21,1518,14,7,228,22,0,1513.0,22.0,1518,14,7,228,22,0,1518,14,7,228,22,0
Oceania,New Zealand,None,2020-06-22,1518,13,6,228,22,0,1515.0,22.0,1518,13,6,228,22,0,1518,13,6,228,22,0
Oceania,New Zealand,None,2020-06-23,1518,12,6,228,22,0,1516.0,22.0,1518,12,6,228,22,0,1518,12,6,228,22,0
Oceania,New Zealand,None,2020-06-24,1518,12,6,228,22,0,1519.0,22.0,1518,12,6,228,22,0,1518,12,6,228,22,0
Oceania,New Zealand,None,2020-06-25,1518,11,5,228,22,0,1520.0,22.0,1518,11,5,228,22,0,1518,11,5,228,22,0
Oceania,New Zealand,None,2020-06-26,1518,10,5,228,22,0,1522.0,22.0,1518,10,5,228,22,0,1518,10,5,228,22,0
Oceania,New Zealand,None,2020-06-27,1518,10,5,228,22,0,1526.0,22.0,1518,10,5,228,22,0,1518,10,5,228,22,0
Oceania,New Zealand,None,2020-06-28,1518,9,5,228,22,0,1528.0,22.0,1518,9,5,228,22,0,1518,9,5,228,22,0
Oceania,New Zealand,None,2020-06-29,1518,9,5,228,22,0,1528.0,22.0,1518,9,5,228,22,0,1518,9,5,228,22,0
Oceania,New Zealand,None,2020-06-30,1518,8,4,228,22,0,1528.0,22.0,1518,8,4,228,22,0,1518,8,4,228,22,0
Oceania,New Zealand,None,2020-07-01,1518,8,4,228,22,0,1530.0,22.0,1518,8,4,228,22,0,1518,8,4,228,22,0
Oceania,New Zealand,None,2020-07-02,1518,7,4,228,22,0,1530.0,22.0,1518,7,4,228,22,0,1518,7,4,228,22,0
Oceania,New Zealand,None,2020-07-03,1518,7,4,228,22,0,1530.0,22.0,1518,7,4,228,22,0,1518,7,4,228,22,0
Oceania,New Zealand,None,2020-07-04,1518,7,4,228,22,0,1533.0,22.0,1518,7,4,228,22,0,1518,7,4,228,22,0
Oceania,New Zealand,None,2020-07-05,1518,7,3,228,22,0,1534.0,22.0,1518,7,3,228,22,0,1518,7,3,228,22,0
Oceania,New Zealand,None,2020-07-06,1519,7,3,228,22,0,1536.0,22.0,1519,7,3,228,22,0,1519,7,3,228,22,0
