Continent,Country,Province,Day,Total Detected,Active,Active Hospitalized,Cumulative Hospitalized,Total Detected Deaths,Active Ventilated,Total Detected True,Total Detected Deaths True,Total Detected LB,Active LB,Active Hospitalized LB,Cumulative Hospitalized LB,Total Detected Deaths LB,Active Ventilated LB,Total Detected UB,Active UB,Active Hospitalized UB,Cumulative Hospitalized UB,Total Detected Deaths UB,Active Ventilated UB
North America,Canada,None,2020-08-15,121981,4854,1106,18292,9297,165,123751.0,9071.0,121981,4854,1106,18292,9297,165,121981,4854,1106,18292,9297,165
North America,Canada,None,2020-08-16,122162,4723,1083,18317,9306,160,123930.0,9073.0,122162,4723,1083,18317,9306,160,122162,4723,1083,18317,9306,160
North America,Canada,None,2020-08-17,122330,4593,1057,18345,9316,157,124144.0,9074.0,122330,4593,1057,18345,9316,157,122330,4593,1057,18345,9316,157
North America,Canada,None,2020-08-18,122491,4463,1034,18369,9324,150,125007.0,9089.0,122491,4463,1034,18369,9324,150,122491,4463,1034,18369,9324,150
North America,Canada,None,2020-08-19,122648,4335,1008,18392,9334,146,125331.0,9094.0,122648,4335,1008,18392,9334,146,122648,4335,1008,18392,9334,146
North America,Canada,None,2020-08-20,122794,4206,985,18415,9341,143,125548.0,9096.0,122794,4206,985,18415,9341,143,122794,4206,985,18415,9341,143
North America,Canada,None,2020-08-21,122935,4082,960,18437,9349,138,126242.0,9109.0,122935,4082,960,18437,9349,138,122935,4082,960,18437,9349,138
North America,Canada,None,2020-08-22,123068,3957,936,18456,9357,133,126483.0,9116.0,123068,3957,936,18456,9357,133,123068,3957,936,18456,9357,133
North America,Canada,None,2020-08-23,123198,3833,911,18474,9364,128,126740.0,9118.0,123198,3833,911,18474,9364,128,123198,3833,911,18474,9364,128
North America,Canada,None,2020-08-24,123319,3713,888,18492,9370,124,,,123319,3713,888,18492,9370,124,123319,3713,888,18492,9370,124
North America,Canada,None,2020-08-25,123436,3596,863,18508,9377,120,,,123319,3464,831,18492,9370,116,127961,3728,895,19186,9464,124
North America,Canada,None,2020-08-26,123547,3481,841,18526,9383,115,,,123319,3301,797,18492,9370,109,129946,3661,885,19485,9506,121
North America,Canada,None,2020-08-27,123654,3369,817,18543,9389,111,,,123319,3155,765,18492,9370,104,131491,3583,869,19718,9539,118
North America,Canada,None,2020-08-28,123758,3259,796,18558,9394,108,,,123319,3021,738,18492,9370,100,132807,3497,854,19915,9568,116
North America,Canada,None,2020-08-29,123855,3154,774,18573,9399,104,,,123319,2896,711,18492,9370,96,133972,3412,837,20090,9593,112
North America,Canada,None,2020-08-30,123948,3049,752,18587,9404,100,,,123319,2776,685,18492,9370,91,135031,3322,819,20249,9617,109
North America,Canada,None,2020-08-31,124041,2948,732,18601,9408,97,,,123319,2663,661,18492,9370,88,136012,3233,803,20396,9638,106
North America,Canada,None,2020-09-01,124126,2851,711,18613,9414,95,,,123319,2557,638,18492,9370,85,136923,3145,784,20532,9660,105
North America,Canada,None,2020-09-02,124210,2757,691,18626,9417,91,,,123319,2456,615,18492,9370,81,137784,3058,767,20661,9678,101
North America,Canada,None,2020-09-03,124291,2664,672,18638,9421,88,,,123319,2357,595,18492,9370,78,138599,2971,749,20784,9696,98
North America,Canada,None,2020-09-04,124369,2575,652,18650,9424,84,,,123319,2264,573,18492,9370,74,139375,2886,731,20900,9712,94
North America,Canada,None,2020-09-05,124444,2489,634,18661,9429,82,,,123319,2176,554,18492,9370,72,140118,2802,714,21011,9730,92
North America,Canada,None,2020-09-06,124517,2406,615,18672,9432,79,,,123319,2091,534,18492,9370,69,140831,2721,696,21118,9745,89
North America,Canada,None,2020-09-07,124585,2325,597,18682,9435,76,,,123319,2009,516,18492,9370,66,141514,2641,678,21221,9760,86
North America,Canada,None,2020-09-08,124652,2247,581,18692,9438,74,,,123319,1931,499,18492,9370,64,142176,2563,663,21320,9775,84
North America,Canada,None,2020-09-09,124720,2173,564,18703,9441,72,,,123319,1858,482,18492,9370,62,142818,2488,646,21417,9789,82
North America,Canada,None,2020-09-10,124781,2100,547,18712,9445,68,,,123319,1786,465,18492,9370,58,143436,2414,629,21510,9803,78
North America,Canada,None,2020-09-11,124843,2028,531,18720,9448,66,,,123319,1716,449,18492,9370,56,144039,2340,613,21598,9817,76
North America,Canada,None,2020-09-12,124901,1962,515,18731,9450,63,,,123319,1652,434,18492,9370,53,144623,2272,596,21689,9829,73
North America,Canada,None,2020-09-13,124956,1898,499,18738,9452,61,,,123319,1591,418,18492,9370,51,145191,2205,580,21772,9841,71
North America,Canada,None,2020-09-14,125012,1834,486,18747,9454,60,,,123319,1530,405,18492,9370,50,145746,2138,567,21856,9852,70
North America,Canada,None,2020-09-15,125065,1774,471,18754,9455,58,,,123319,1473,391,18492,9370,48,146287,2075,551,21936,9863,68
North America,Canada,None,2020-09-16,125118,1715,457,18762,9458,56,,,123319,1418,378,18492,9370,46,146817,2012,536,22016,9875,66
North America,Canada,None,2020-09-17,125170,1660,443,18770,9461,53,,,123319,1366,365,18492,9370,44,147336,1954,521,22094,9887,62
North America,Canada,None,2020-09-18,125217,1607,432,18777,9464,51,,,123319,1317,354,18492,9370,42,147840,1897,510,22169,9898,60
North America,Canada,None,2020-09-19,125265,1555,419,18785,9466,50,,,123319,1269,342,18492,9370,41,148336,1841,496,22245,9909,59
North America,Canada,None,2020-09-20,125311,1504,406,18792,9467,47,,,123319,1222,330,18492,9370,38,148822,1786,482,22318,9918,56
North America,Canada,None,2020-09-21,125355,1456,394,18797,9469,47,,,123319,1178,319,18492,9370,38,149297,1734,469,22387,9929,56
North America,Canada,None,2020-09-22,125400,1409,383,18804,9469,46,,,123319,1135,309,18492,9370,37,149766,1683,457,22458,9937,55
North America,Canada,None,2020-09-23,125442,1365,372,18812,9471,43,,,123319,1095,299,18492,9370,35,150224,1635,445,22528,9947,51
North America,Canada,None,2020-09-24,125484,1322,361,18819,9472,41,,,123319,1057,289,18492,9370,33,150676,1587,433,22597,9956,49
North America,Canada,None,2020-09-25,125524,1281,351,18825,9474,41,,,123319,1020,279,18492,9370,33,151119,1542,423,22664,9966,49
North America,Canada,None,2020-09-26,125562,1241,341,18830,9475,40,,,123319,984,270,18492,9370,32,151554,1498,412,22728,9974,48
North America,Canada,None,2020-09-27,125601,1202,331,18835,9476,38,,,123319,950,261,18492,9370,30,151984,1454,401,22791,9983,46
North America,Canada,None,2020-09-28,125637,1165,320,18841,9478,38,,,123319,917,252,18492,9370,30,152405,1413,388,22855,9992,46
North America,Canada,None,2020-09-29,125674,1126,312,18846,9480,35,,,123319,883,245,18492,9370,27,152822,1369,379,22917,10001,43
North America,Canada,None,2020-09-30,125709,1094,303,18851,9482,33,,,123319,854,237,18492,9370,26,153231,1334,369,22978,10011,40
North America,Canada,None,2020-10-01,125743,1061,296,18855,9483,33,,,123319,826,230,18492,9370,26,153634,1296,362,23037,10019,40
North America,Canada,None,2020-10-02,125777,1028,285,18860,9483,33,,,123319,797,221,18492,9370,26,154033,1259,349,23097,10026,40
North America,Canada,None,2020-10-03,125808,998,278,18866,9484,32,,,123319,771,215,18492,9370,25,154424,1225,341,23157,10034,39
North America,Canada,None,2020-10-04,125840,967,269,18871,9486,31,,,123319,744,207,18492,9370,24,154812,1190,331,23216,10042,38
North America,Canada,None,2020-10-05,125873,939,262,18876,9486,31,,,123319,720,201,18492,9370,24,155196,1158,323,23273,10049,38
North America,Canada,None,2020-10-06,125901,912,255,18880,9488,30,,,123319,697,195,18492,9370,23,155571,1127,315,23329,10058,37
North America,Canada,None,2020-10-07,125932,884,247,18884,9490,28,,,123319,673,188,18492,9370,21,155945,1095,306,23385,10066,35
North America,Canada,None,2020-10-08,125962,859,242,18889,9490,27,,,123319,652,184,18492,9370,20,156314,1066,300,23441,10073,34
North America,Canada,None,2020-10-09,125988,835,234,18892,9491,25,,,123319,632,177,18492,9370,19,156675,1038,291,23494,10080,31
North America,Canada,None,2020-10-10,126016,809,228,18897,9493,25,,,123319,610,172,18492,9370,19,157035,1008,284,23549,10089,31
North America,Canada,None,2020-10-11,126042,787,222,18902,9493,25,,,123319,591,167,18492,9370,19,157389,983,277,23603,10095,31
North America,Canada,None,2020-10-12,126069,766,216,18905,9494,25,,,123319,574,162,18492,9370,19,157741,958,270,23654,10102,31
North America,Canada,None,2020-10-13,126094,743,209,18909,9496,24,,,123319,554,156,18492,9370,18,158088,932,262,23707,10110,30
North America,Canada,None,2020-10-14,126119,723,204,18912,9496,24,,,123319,538,152,18492,9370,18,158431,908,256,23757,10117,30
North America,Canada,None,2020-10-15,126144,703,198,18916,9497,23,,,123319,521,147,18492,9370,17,158771,885,249,23809,10124,29
North America,Canada,None,2020-10-16,126167,684,192,18919,9497,23,,,123319,505,142,18492,9370,17,159107,863,242,23858,10130,29
North America,Canada,None,2020-10-17,126191,664,187,18923,9498,20,,,123319,489,138,18492,9370,15,159440,839,236,23909,10137,25
North America,Canada,None,2020-10-18,126213,645,182,18926,9498,20,,,123319,474,134,18492,9370,15,159768,816,230,23958,10142,25
North America,Canada,None,2020-10-19,126235,628,176,18930,9499,20,,,123319,460,129,18492,9370,15,160094,796,223,24007,10149,25
North America,Canada,None,2020-10-20,126257,611,173,18934,9500,20,,,123319,446,126,18492,9370,15,160417,776,220,24057,10156,25
North America,Canada,None,2020-10-21,126279,595,167,18937,9501,19,,,123319,433,121,18492,9370,14,160737,757,213,24104,10163,24
North America,Canada,None,2020-10-22,126300,579,163,18940,9502,19,,,123319,420,118,18492,9370,14,161054,738,208,24152,10169,24
North America,Canada,None,2020-10-23,126320,563,160,18943,9503,18,,,123319,407,116,18492,9370,13,161367,719,204,24199,10176,23
North America,Canada,None,2020-10-24,126340,550,154,18946,9504,18,,,123319,396,111,18492,9370,13,161678,704,197,24245,10183,23
North America,Canada,None,2020-10-25,126359,534,151,18949,9504,15,,,123319,383,108,18492,9370,11,161986,685,194,24292,10188,19
North America,Canada,None,2020-10-26,126378,521,145,18951,9505,15,,,123319,373,104,18492,9370,11,162291,669,186,24336,10195,19
North America,Canada,None,2020-10-27,126398,508,142,18954,9505,15,,,123319,363,101,18492,9370,11,162595,653,183,24382,10200,19
North America,Canada,None,2020-10-28,126416,495,138,18957,9505,15,,,123319,352,98,18492,9370,11,162894,638,178,24427,10206,19
North America,Canada,None,2020-10-29,126433,481,135,18959,9506,14,,,123319,341,96,18492,9370,10,163191,621,174,24471,10212,18
North America,Canada,None,2020-10-30,126450,469,131,18962,9506,14,,,123319,332,93,18492,9370,10,163485,606,169,24516,10217,18
North America,Canada,None,2020-10-31,126468,458,128,18965,9507,14,,,123319,323,90,18492,9370,10,163779,593,166,24560,10224,18
North America,Canada,None,2020-11-01,126484,446,125,18967,9507,14,,,123319,313,88,18492,9370,10,164068,579,162,24603,10229,18
North America,Canada,None,2020-11-02,126501,435,122,18969,9508,13,,,123319,305,85,18492,9370,9,164357,565,159,24645,10235,17
North America,Canada,None,2020-11-03,126517,424,118,18972,9508,12,,,123319,296,82,18492,9370,8,164642,552,154,24689,10240,16
North America,Canada,None,2020-11-04,126533,414,115,18974,9509,12,,,123319,288,80,18492,9370,8,164925,540,150,24731,10246,16
North America,Canada,None,2020-11-05,126548,404,114,18976,9509,12,,,123319,281,79,18492,9370,8,165206,527,149,24773,10251,16
North America,Canada,None,2020-11-06,126563,394,109,18978,9509,12,,,123319,273,75,18492,9370,8,165485,515,143,24814,10256,16
North America,Canada,None,2020-11-07,126577,385,107,18981,9510,12,,,123319,266,74,18492,9370,8,165761,504,140,24857,10262,16
North America,Canada,None,2020-11-08,126591,374,104,18983,9510,12,,,123319,257,72,18492,9370,8,166036,491,136,24898,10267,16
North America,Canada,None,2020-11-09,126605,366,100,18985,9510,10,,,123319,251,69,18492,9370,7,166308,481,131,24939,10272,13
North America,Canada,None,2020-11-10,126619,357,98,18987,9511,10,,,123319,244,67,18492,9370,7,166579,470,129,24979,10278,13
North America,Canada,None,2020-11-11,126633,349,97,18988,9511,10,,,123319,238,66,18492,9370,7,166849,460,128,25018,10283,13
North America,Canada,None,2020-11-12,126646,340,95,18991,9512,10,,,123319,231,65,18492,9370,7,167115,449,125,25060,10289,13
North America,Canada,None,2020-11-13,126659,331,92,18993,9512,10,,,123319,225,62,18492,9370,7,167380,437,122,25099,10294,13
North America,Canada,None,2020-11-14,126672,325,90,18995,9512,9,,,123319,220,61,18492,9370,6,167644,430,119,25139,10299,12
North America,Canada,None,2020-11-15,126684,317,88,18996,9513,9,,,123319,214,59,18492,9370,6,167905,420,117,25177,10305,12
North America,Canada,Nova Scotia,2020-03-28,110,110,16,16,0,4,110.0,0.0,110,110,16,16,0,4,110,110,16,16,0,4
North America,Canada,Nova Scotia,2020-03-29,112,105,16,17,0,4,122.0,0.0,112,105,16,17,0,4,112,105,16,17,0,4
North America,Canada,Nova Scotia,2020-03-30,119,105,16,18,1,4,127.0,0.0,119,105,16,18,1,4,119,105,16,18,1,4
North America,Canada,Nova Scotia,2020-03-31,131,110,17,20,1,4,147.0,0.0,131,110,17,20,1,4,131,110,17,20,1,4
North America,Canada,Nova Scotia,2020-04-01,147,118,19,22,2,4,173.0,0.0,147,118,19,22,2,4,147,118,19,22,2,4
North America,Canada,Nova Scotia,2020-04-02,167,130,21,25,2,5,193.0,0.0,167,130,21,25,2,5,167,130,21,25,2,5
North America,Canada,Nova Scotia,2020-04-03,190,144,23,28,3,5,207.0,0.0,190,144,23,28,3,5,190,144,23,28,3,5
North America,Canada,Nova Scotia,2020-04-04,216,161,26,32,3,6,236.0,0.0,216,161,26,32,3,6,216,161,26,32,3,6
North America,Canada,Nova Scotia,2020-04-05,245,179,29,37,4,7,262.0,0.0,245,179,29,37,4,7,245,179,29,37,4,7
North America,Canada,Nova Scotia,2020-04-06,276,197,32,41,5,7,293.0,0.0,276,197,32,41,5,7,276,197,32,41,5,7
North America,Canada,Nova Scotia,2020-04-07,308,216,36,46,5,8,310.0,1.0,308,216,36,46,5,8,308,216,36,46,5,8
North America,Canada,Nova Scotia,2020-04-08,342,235,39,51,6,9,310.0,1.0,342,235,39,51,6,9,342,235,39,51,6,9
North America,Canada,Nova Scotia,2020-04-09,376,253,42,56,7,9,342.0,1.0,376,253,42,56,7,9,376,253,42,56,7,9
North America,Canada,Nova Scotia,2020-04-10,410,271,45,62,8,10,407.0,2.0,410,271,45,62,8,10,410,271,45,62,8,10
North America,Canada,Nova Scotia,2020-04-11,445,287,48,67,9,11,428.0,2.0,445,287,48,67,9,11,445,287,48,67,9,11
North America,Canada,Nova Scotia,2020-04-12,479,302,51,72,10,11,445.0,2.0,479,302,51,72,10,11,479,302,51,72,10,11
North America,Canada,Nova Scotia,2020-04-13,513,316,54,77,11,12,474.0,3.0,513,316,54,77,11,12,513,316,54,77,11,12
North America,Canada,Nova Scotia,2020-04-14,546,328,56,82,13,12,517.0,3.0,546,328,56,82,13,12,546,328,56,82,13,12
North America,Canada,Nova Scotia,2020-04-15,578,338,58,87,14,12,549.0,3.0,578,338,58,87,14,12,578,338,58,87,14,12
North America,Canada,Nova Scotia,2020-04-16,609,347,60,91,15,13,579.0,3.0,609,347,60,91,15,13,609,347,60,91,15,13
North America,Canada,Nova Scotia,2020-04-17,639,354,62,96,17,13,606.0,4.0,639,354,62,96,17,13,639,354,62,96,17,13
North America,Canada,Nova Scotia,2020-04-18,668,360,63,100,18,13,649.0,7.0,668,360,63,100,18,13,668,360,63,100,18,13
North America,Canada,Nova Scotia,2020-04-19,696,364,64,104,19,13,675.0,9.0,696,364,64,104,19,13,696,364,64,104,19,13
North America,Canada,Nova Scotia,2020-04-20,722,367,65,108,21,13,721.0,9.0,722,367,65,108,21,13,722,367,65,108,21,13
North America,Canada,Nova Scotia,2020-04-21,747,368,66,112,22,13,737.0,10.0,747,368,66,112,22,13,747,368,66,112,22,13
North America,Canada,Nova Scotia,2020-04-22,771,367,66,116,23,13,772.0,12.0,771,367,66,116,23,13,771,367,66,116,23,13
North America,Canada,Nova Scotia,2020-04-23,793,366,66,119,25,13,827.0,16.0,793,366,66,119,25,13,793,366,66,119,25,13
North America,Canada,Nova Scotia,2020-04-24,814,363,66,122,26,13,850.0,16.0,814,363,66,122,26,13,814,363,66,122,26,13
North America,Canada,Nova Scotia,2020-04-25,834,359,66,125,28,13,865.0,22.0,834,359,66,125,28,13,834,359,66,125,28,13
North America,Canada,Nova Scotia,2020-04-26,852,355,66,128,29,13,873.0,24.0,852,355,66,128,29,13,852,355,66,128,29,13
North America,Canada,Nova Scotia,2020-04-27,869,349,65,130,30,13,900.0,24.0,869,349,65,130,30,13,869,349,65,130,30,13
North America,Canada,Nova Scotia,2020-04-28,885,343,65,133,32,12,915.0,27.0,885,343,65,133,32,12,885,343,65,133,32,12
North America,Canada,Nova Scotia,2020-04-29,900,336,64,135,33,12,935.0,28.0,900,336,64,135,33,12,900,336,64,135,33,12
North America,Canada,Nova Scotia,2020-04-30,914,328,63,137,34,12,947.0,28.0,914,328,63,137,34,12,914,328,63,137,34,12
North America,Canada,Nova Scotia,2020-05-01,927,320,62,139,36,11,959.0,29.0,927,320,62,139,36,11,927,320,62,139,36,11
North America,Canada,Nova Scotia,2020-05-02,939,312,61,141,37,11,963.0,31.0,939,312,61,141,37,11,939,312,61,141,37,11
North America,Canada,Nova Scotia,2020-05-03,950,303,60,143,38,11,971.0,37.0,950,303,60,143,38,11,950,303,60,143,38,11
North America,Canada,Nova Scotia,2020-05-04,960,294,59,144,39,10,985.0,38.0,960,294,59,144,39,10,960,294,59,144,39,10
North America,Canada,Nova Scotia,2020-05-05,970,285,57,145,40,10,991.0,41.0,970,285,57,145,40,10,970,285,57,145,40,10
North America,Canada,Nova Scotia,2020-05-06,978,275,56,147,41,10,998.0,41.0,978,275,56,147,41,10,978,275,56,147,41,10
North America,Canada,Nova Scotia,2020-05-07,986,266,55,148,42,9,1007.0,44.0,986,266,55,148,42,9,986,266,55,148,42,9
North America,Canada,Nova Scotia,2020-05-08,994,256,53,149,43,9,1008.0,46.0,994,256,53,149,43,9,994,256,53,149,43,9
North America,Canada,Nova Scotia,2020-05-09,1000,247,52,150,44,9,1011.0,47.0,1000,247,52,150,44,9,1000,247,52,150,44,9
North America,Canada,Nova Scotia,2020-05-10,1006,237,50,151,45,8,1018.0,47.0,1006,237,50,151,45,8,1006,237,50,151,45,8
North America,Canada,Nova Scotia,2020-05-11,1012,228,49,152,46,8,1019.0,48.0,1012,228,49,152,46,8,1012,228,49,152,46,8
North America,Canada,Nova Scotia,2020-05-12,1017,219,47,153,47,8,1020.0,48.0,1017,219,47,153,47,8,1017,219,47,153,47,8
North America,Canada,Nova Scotia,2020-05-13,1022,210,46,153,48,7,1024.0,51.0,1022,210,46,153,48,7,1022,210,46,153,48,7
North America,Canada,Nova Scotia,2020-05-14,1026,201,44,154,49,7,1026.0,51.0,1026,201,44,154,49,7,1026,201,44,154,49,7
North America,Canada,Nova Scotia,2020-05-15,1030,192,43,155,50,7,1034.0,55.0,1030,192,43,155,50,7,1030,192,43,155,50,7
North America,Canada,Nova Scotia,2020-05-16,1034,184,41,155,50,6,1037.0,55.0,1034,184,41,155,50,6,1034,184,41,155,50,6
North America,Canada,Nova Scotia,2020-05-17,1037,176,40,156,51,6,1040.0,55.0,1037,176,40,156,51,6,1037,176,40,156,51,6
North America,Canada,Nova Scotia,2020-05-18,1040,168,39,156,52,6,1043.0,55.0,1040,168,39,156,52,6,1040,168,39,156,52,6
North America,Canada,Nova Scotia,2020-05-19,1042,160,37,156,52,5,1044.0,56.0,1042,160,37,156,52,5,1042,160,37,156,52,5
North America,Canada,Nova Scotia,2020-05-20,1045,152,36,157,53,5,1045.0,57.0,1045,152,36,157,53,5,1045,152,36,157,53,5
North America,Canada,Nova Scotia,2020-05-21,1047,145,35,157,54,5,1046.0,58.0,1047,145,35,157,54,5,1047,145,35,157,54,5
North America,Canada,Nova Scotia,2020-05-22,1049,138,33,157,54,5,1048.0,58.0,1049,138,33,157,54,5,1049,138,33,157,54,5
North America,Canada,Nova Scotia,2020-05-23,1051,131,32,158,55,4,1049.0,58.0,1051,131,32,158,55,4,1051,131,32,158,55,4
North America,Canada,Nova Scotia,2020-05-24,1053,125,31,158,55,4,1050.0,58.0,1053,125,31,158,55,4,1053,125,31,158,55,4
North America,Canada,Nova Scotia,2020-05-25,1054,119,30,158,56,4,1051.0,58.0,1054,119,30,158,56,4,1054,119,30,158,56,4
North America,Canada,Nova Scotia,2020-05-26,1055,113,28,158,56,4,1052.0,59.0,1055,113,28,158,56,4,1055,113,28,158,56,4
North America,Canada,Nova Scotia,2020-05-27,1057,107,27,158,57,4,1053.0,59.0,1057,107,27,158,57,4,1057,107,27,158,57,4
North America,Canada,Nova Scotia,2020-05-28,1058,102,26,159,57,3,1055.0,59.0,1058,102,26,159,57,3,1058,102,26,159,57,3
North America,Canada,Nova Scotia,2020-05-29,1059,96,25,159,57,3,1055.0,59.0,1059,96,25,159,57,3,1059,96,25,159,57,3
