Continent,Country,Province,Day,Shift,Total Detected,Total Detected Deaths
North America,US,Delaware,2020-04-02,210,504.00374471716947,8.63426645783445
North America,US,Delaware,2020-04-03,210,594.9644414670796,10.504579681027936
North America,US,Delaware,2020-04-04,210,699.6106766688235,12.669101275050316
North America,US,Delaware,2020-04-05,210,819.8927996880898,15.17132402153339
North America,US,Delaware,2020-04-06,210,958.1466304210112,18.059237117375666
North America,US,Delaware,2020-04-07,210,1116.9928269291263,21.38837908443901
North America,US,Delaware,2020-04-08,210,1299.4601086732705,25.223695926498642
North America,US,Delaware,2020-04-09,210,1508.9890901949539,29.639554956219577
North America,US,Delaware,2020-04-10,210,1749.4960244192332,34.71954602071754
North America,US,Delaware,2020-04-11,210,2025.9105640631003,40.55641124608293
North America,US,Delaware,2020-04-12,210,2342.5955613148717,47.26266682105495
North America,US,Delaware,2020-04-13,210,2704.6636288036343,54.96768378978271
North America,US,Delaware,2020-04-14,210,3118.4234786515544,63.81617823078186
North America,US,Delaware,2020-04-15,210,3591.3799224738714,73.96821125693447
North America,US,Delaware,2020-04-16,210,4132.233871378904,85.59918901548917
North America,US,Delaware,2020-04-17,210,4750.91891344616,98.90005849736893
North America,US,Delaware,2020-04-18,210,5457.485349276954,114.10011419483916
North America,US,Delaware,2020-04-19,210,6260.134544274629,131.48460419362652
North America,US,Delaware,2020-04-20,210,7169.487982637431,151.35335144856964
North America,US,Delaware,2020-04-21,210,8199.29114513348,174.01585528281808
North America,US,Delaware,2020-04-22,210,9366.413509100757,199.79129138783225
North America,US,Delaware,2020-04-23,210,10688.94442847735,229.02782480764665
North America,US,Delaware,2020-04-24,210,12176.975262226682,262.20431399493293
North America,US,Delaware,2020-04-25,210,13841.353647242253,299.82478583522
North America,US,Delaware,2020-04-26,210,15698.078068946437,342.36436993342494
North America,US,Delaware,2020-04-27,210,17768.299406574442,390.2692767582911
North America,US,Delaware,2020-04-28,210,20076.60881277043,443.9669354209379
North America,US,Delaware,2020-04-29,210,22630.766563871162,504.06709736021605
North America,US,Delaware,2020-04-30,210,25429.92110838522,571.2718631681716
North America,US,Delaware,2020-05-01,210,28480.468378861144,646.1383681170421
North America,US,Delaware,2020-05-02,210,31796.37355962125,729.0706850118681
North America,US,Delaware,2020-05-03,210,35397.06842315301,820.3385899785958
North America,US,Delaware,2020-05-04,210,39273.26279080249,920.435032622086
North America,US,Delaware,2020-05-05,210,43398.60341256732,1029.9438885738766
North America,US,Delaware,2020-05-06,210,47756.0882477752,1149.1548743792498
North America,US,Delaware,2020-05-07,210,52337.97451564411,1278.0526753147144
North America,US,Delaware,2020-05-08,210,57141.26650908453,1416.3781103053311
North America,US,Delaware,2020-05-09,210,62126.23535200353,1564.162864034717
North America,US,Delaware,2020-05-10,210,67243.86597271884,1721.351842738182
North America,US,Delaware,2020-05-11,210,72457.48886673895,1887.5522405619445
North America,US,Delaware,2020-05-12,210,77742.04109669296,2062.046183122592
North America,US,Delaware,2020-05-13,210,83075.00114994695,2243.9381076393915
North America,US,Delaware,2020-05-14,210,88403.92092930916,2432.626745801818
North America,US,Delaware,2020-05-15,210,93685.29120056462,2627.2676673654073
North America,US,Delaware,2020-05-16,210,98885.93111720643,2826.8673361399706
North America,US,Delaware,2020-05-17,210,103982.12533730626,3030.2999603100106
North America,US,District of Columbia,2020-03-23,210,120.0,2.0
North America,US,District of Columbia,2020-03-24,210,144.92481301851987,2.5377927883552935
North America,US,District of Columbia,2020-03-25,210,182.38435968730434,3.192221789394573
North America,US,District of Columbia,2020-03-26,210,228.87537101189906,4.00452611903311
North America,US,District of Columbia,2020-03-27,210,282.37610336768887,5.003638177542816
North America,US,District of Columbia,2020-03-28,210,342.0281539995848,6.209116407467289
North America,US,District of Columbia,2020-03-29,210,407.4215073445463,7.637701539004271
North America,US,District of Columbia,2020-03-30,210,478.4489776937744,9.304696588759242
North America,US,District of Columbia,2020-03-31,210,555.3946040365722,11.223228282729222
North America,US,District of Columbia,2020-04-01,210,638.4523548917826,13.40872905829762
North America,US,District of Columbia,2020-04-02,210,727.9309208616422,15.877144626692303
North America,US,District of Columbia,2020-04-03,210,824.3683813610877,18.64391294242806
North America,US,District of Columbia,2020-04-04,210,928.2672885140765,21.726590188333766
North America,US,District of Columbia,2020-04-05,210,1040.0903061060903,25.144948942129037
North America,US,District of Columbia,2020-04-06,210,1160.3517755564944,28.92028848020887
North America,US,District of Columbia,2020-04-07,210,1289.7367994558897,33.074236369564794
North America,US,District of Columbia,2020-04-08,210,1428.9344496648953,37.63051400251521
North America,US,District of Columbia,2020-04-09,210,1578.6543050276584,42.615129088630084
North America,US,District of Columbia,2020-04-10,210,1739.6265839183502,48.056374947903194
North America,US,District of Columbia,2020-04-11,210,1912.6021442411657,53.984830510752225
North America,US,District of Columbia,2020-04-12,210,2098.4799922591615,60.43266231644634
North America,US,District of Columbia,2020-04-13,210,2298.3028177031133,67.43354995291858
North America,US,District of Columbia,2020-04-14,210,2512.8436280670535,75.02542840143293
North America,US,District of Columbia,2020-04-15,210,2742.9773215070663,83.24881741204847
North America,US,District of Columbia,2020-04-16,210,2989.696284476043,92.14674196002497
North America,US,District of Columbia,2020-04-17,210,3254.1103917236774,101.76473224582294
North America,US,District of Columbia,2020-04-18,210,3537.447006296473,112.15082369510355
North America,US,District of Columbia,2020-04-19,210,3841.0509795377366,123.35555695872871
North America,US,District of Columbia,2020-04-20,210,4166.384651087583,135.431977912761
North America,US,District of Columbia,2020-04-21,210,4515.02784888293,148.43563765846375
North America,US,District of Columbia,2020-04-22,210,4888.6926882486,162.42467649374467
North America,US,District of Columbia,2020-04-23,210,5288.2749265656485,177.46877829799433
North America,US,District of Columbia,2020-04-24,210,5714.483793663537,193.6431580706216
North America,US,District of Columbia,2020-04-25,210,6168.646545134234,211.0214005323238
North America,US,District of Columbia,2020-04-26,210,6652.7122443904545,229.67542792358492
North America,US,District of Columbia,2020-04-27,210,7169.251762665666,249.67550000467543
North America,US,District of Columbia,2020-04-28,210,7721.198286899671,271.09242596260526
North America,US,District of Columbia,2020-04-29,210,8309.320171334537,294.0203912228896
North America,US,District of Columbia,2020-04-30,210,8933.600762964763,318.5645160620244
North America,US,District of Columbia,2020-05-01,210,9595.031067696162,344.8233806864265
North America,US,District of Columbia,2020-05-02,210,10295.631262812038,372.88875350515633
North America,US,District of Columbia,2020-05-03,210,11038.450696973181,402.8455911299175
North America,US,District of Columbia,2020-05-04,210,11827.47732383832,434.77266610550186
North America,US,District of Columbia,2020-05-05,210,12664.095468155563,468.77351342594005
North America,US,District of Columbia,2020-05-06,210,13546.33465726262,504.9853445352534
North America,US,District of Columbia,2020-05-07,210,14473.647873197024,543.5312172983363
North America,US,District of Columbia,2020-05-08,210,15447.246252254821,584.5160662807607
North America,US,District of Columbia,2020-05-09,210,16470.099084990565,628.0267027487758
North America,US,District of Columbia,2020-05-10,210,17546.93381621732,674.1318146693086
North America,US,District of Columbia,2020-05-11,210,18680.739121102102,722.912466222324
North America,US,District of Columbia,2020-05-12,210,19866.675834320184,774.520120503748
North America,US,District of Columbia,2020-05-13,210,21101.339946324577,829.0875922857069
North America,US,District of Columbia,2020-05-14,210,22383.899898527714,886.7140225461792
North America,US,District of Columbia,2020-05-15,210,23716.093551291433,947.4649007246737
North America,US,District of Columbia,2020-05-16,210,25102.22818392697,1011.3720647222301
North America,US,District of Columbia,2020-05-17,210,26543.740307252756,1078.4857862892354
North America,US,Florida,2020-03-15,210,100.0,3.0
North America,US,Florida,2020-03-16,210,242.80681268097607,3.5380220698516793
North America,US,Florida,2020-03-17,210,390.04649723417776,4.543052381719492
North America,US,Florida,2020-03-18,210,556.0530511124132,6.029881348018746
North America,US,Florida,2020-03-19,210,751.9610700705798,8.053948429785308
North America,US,Florida,2020-03-20,210,987.655493878367,10.705116694085678
North America,US,Florida,2020-03-21,210,1273.8928027761087,14.101135317211098
North America,US,Florida,2020-03-22,210,1622.27791949142,18.394966090611128
North America,US,Florida,2020-03-23,210,2047.4705384136264,23.77229200401109
North America,US,Florida,2020-03-24,210,2566.4947588204946,30.46278357235381
North America,US,Florida,2020-03-25,210,3199.6992337308247,38.74932379631835
North America,US,Florida,2020-03-26,210,3972.705478811959,48.9800132207786
North America,US,Florida,2020-03-27,210,4916.864865193215,61.57416859143331
North America,US,Florida,2020-03-28,210,6069.464731180924,77.0430996798418
North America,US,Florida,2020-03-29,210,7474.226820147262,96.0057971309317
North America,US,Florida,2020-03-30,210,9187.376885660462,119.24379045581848
North America,US,Florida,2020-03-31,210,11278.148052762477,147.7060381879902
North America,US,Florida,2020-04-01,210,13828.863256218336,182.50923501688192
North America,US,Florida,2020-04-02,210,16945.863204185578,225.0091340554438
North America,US,Florida,2020-04-03,210,20738.663624840996,276.86715090699346
North America,US,Florida,2020-04-04,210,25342.349922734375,340.1613012560885
North America,US,Florida,2020-04-05,210,30935.15462125779,417.442945728542
North America,US,Florida,2020-04-06,210,37738.45736264558,511.73678989142184
North America,US,Florida,2020-04-07,210,46016.784907974376,626.5408842530518
North America,US,Florida,2020-04-08,210,56087.55600164349,766.0116546743847
North America,US,Florida,2020-04-09,210,68276.79351478434,935.5823648113292
North America,US,Florida,2020-04-10,210,82961.2602125145,1141.7313552476849
North America,US,Florida,2020-04-11,210,100642.23839765138,1391.9844213753076
North America,US,Florida,2020-04-12,210,121946.27309413179,1694.9173212857377
North America,US,Florida,2020-04-13,210,147626.27240120736,2060.370635124773
North America,US,Florida,2020-04-14,210,178295.25873654228,2501.2913375014446
North America,US,Florida,2020-04-15,210,214595.35797323188,3032.697978875298
North America,US,Florida,2020-04-16,210,257421.39112788672,3670.683119247229
North America,US,Florida,2020-04-17,210,307922.0933366137,4432.409566261358
North America,US,Florida,2020-04-18,210,367310.17823255365,5336.77834130294
North America,US,Florida,2020-04-19,210,436052.6580978884,6408.98543211172
North America,US,Florida,2020-04-20,210,514592.5366652317,7675.049409824063
North America,US,Florida,2020-04-21,210,603696.6864288134,9158.554768036853
North America,US,Florida,2020-04-22,210,704416.1396587942,10880.728391245784
North America,US,Florida,2020-04-23,210,816772.5522792237,12866.240316026042
North America,US,Florida,2020-04-24,210,939667.1444877854,15143.5990461143
North America,US,Florida,2020-04-25,210,1072310.7500695009,17732.515787846496
North America,US,Florida,2020-04-26,210,1214271.0358887673,20642.732717448933
North America,US,Florida,2020-04-27,210,1364496.1270775092,23881.00761612542
North America,US,Florida,2020-04-28,210,1520320.6531711114,27457.535611481624
North America,US,Florida,2020-04-29,210,1679552.996678085,31371.02760787877
North America,US,Florida,2020-04-30,210,1840715.021587809,35607.15962625835
North America,US,Florida,2020-05-01,210,2002348.0084572143,40145.429946172764
North America,US,Florida,2020-05-02,210,2161890.9906004374,44968.36713612768
North America,US,Florida,2020-05-03,210,2317429.4880490266,50049.80767013875
North America,US,Florida,2020-05-04,210,2467718.9613882024,55357.84570230411
North America,US,Florida,2020-05-05,210,2611966.399391701,60856.94600864606
North America,US,Florida,2020-05-06,210,2748991.595322803,66514.10547586923
North America,US,Florida,2020-05-07,210,2878210.9228618904,72291.1529342692
North America,US,Florida,2020-05-08,210,2999259.738829439,78152.31878281067
North America,US,Florida,2020-05-09,210,3111925.6202255506,84065.03667294237
North America,US,Florida,2020-05-10,210,3216101.082039661,89999.85749176629
North America,US,Florida,2020-05-11,210,3311875.711936342,95926.27721383666
North America,US,Florida,2020-05-12,210,3399856.1405588947,101812.97080734368
North America,US,Florida,2020-05-13,210,3480519.2330015013,107633.73208635929
North America,US,Florida,2020-05-14,210,3554151.2777790544,113367.79606028217
North America,US,Florida,2020-05-15,210,3620847.9868271537,118999.83893383769
North America,US,Florida,2020-05-16,210,3680963.1398346354,124514.75969847257
North America,US,Florida,2020-05-17,210,3735288.761826698,129895.09527848288
North America,US,Georgia,2020-03-16,210,121.0,1.0
North America,US,Georgia,2020-03-17,210,173.10368488971062,2.7239795585562496
North America,US,Georgia,2020-03-18,210,291.1442184564845,5.1085404870143325
North America,US,Georgia,2020-03-19,210,455.2701457594487,8.667221298445813
North America,US,Georgia,2020-03-20,210,655.5281562759981,13.588160793075605
North America,US,Georgia,2020-03-21,210,887.3667540123973,19.927251473212607
North America,US,Georgia,2020-03-22,210,1149.5652511720948,27.68600870428872
North America,US,Georgia,2020-03-23,210,1442.6256729982397,36.870544137827295
North America,US,Georgia,2020-03-24,210,1768.6373444499102,47.48774262637592
North America,US,Georgia,2020-03-25,210,2129.8927364085835,59.59188337567422
North America,US,Georgia,2020-03-26,210,2529.873382084546,73.2440740289329
North America,US,Georgia,2020-03-27,210,2972.549446653107,88.53567508559505
North America,US,Georgia,2020-03-28,210,3461.9953309007446,105.59398470874967
North America,US,Georgia,2020-03-29,210,4002.9405883891186,124.56452437658741
North America,US,Georgia,2020-03-30,210,4600.952159262243,145.61546647874042
North America,US,Georgia,2020-03-31,210,5262.051187889687,168.94450846289936
North America,US,Georgia,2020-04-01,210,5992.750969893188,194.77521914835
North America,US,Georgia,2020-04-02,210,6800.056952146659,223.3570387259729
North America,US,Georgia,2020-04-03,210,7691.987637044893,254.970820459575
North America,US,Georgia,2020-04-04,210,8677.374746639478,289.9198593077891
North America,US,Georgia,2020-04-05,210,9765.589370745922,328.5376067083151
North America,US,Georgia,2020-04-06,210,10967.198282977653,371.20125120962723
North America,US,Georgia,2020-04-07,210,12293.964715408194,418.33173037755546
North America,US,Georgia,2020-04-08,210,13758.848358571182,470.3937307952848
North America,US,Georgia,2020-04-09,210,15376.005361460351,527.8956880633557
North America,US,Georgia,2020-04-10,210,17160.78833152955,591.389786799664
North America,US,Georgia,2020-04-11,210,19129.74633469272,661.4719606394608
North America,US,Georgia,2020-04-12,210,21302.59327013125,738.7568303367286
North America,US,Georgia,2020-04-13,210,23698.92441054326,824.0018794339276
North America,US,Georgia,2020-04-14,210,26338.408435916852,918.0800210055248
North America,US,Georgia,2020-04-15,210,29244.14829672008,1021.8992579075926
North America,US,Georgia,2020-04-16,210,32442.681555659063,1136.40267586309
North America,US,Georgia,2020-04-17,210,35963.980387678006,1262.5684434618615
North America,US,Georgia,2020-04-18,210,39841.45157995919,1401.409812160638
North America,US,Georgia,2020-04-19,210,44111.43961372929,1554.003113100754
North America,US,Georgia,2020-04-20,210,48805.090968154625,1721.8886895600524
North America,US,Georgia,2020-04-21,210,53954.360041531094,1906.8069225564996
North America,US,Georgia,2020-04-22,210,59599.218219188246,2110.3711370479064
North America,US,Georgia,2020-04-23,210,65787.72867033805,2334.0642920539512
North America,US,Georgia,2020-04-24,210,72576.04782172035,2579.2389754473315
North America,US,Georgia,2020-04-25,210,80021.08655913951,2847.5020239976698
North America,US,Georgia,2020-04-26,210,88160.4925995632,3141.636217216189
North America,US,Georgia,2020-04-27,210,97037.84735183034,3464.3492655591012
North America,US,Georgia,2020-04-28,210,106710.23931971713,3817.9315713185383
North America,US,Georgia,2020-04-29,210,117248.264101937,4204.256228622552
North America,US,Georgia,2020-04-30,210,128735.56493981087,4624.798786856032
North America,US,Georgia,2020-05-01,210,141237.13526280707,5082.112731462874
North America,US,Georgia,2020-05-02,210,154782.64664042834,5580.547056379155
North America,US,Georgia,2020-05-03,210,169418.0307531181,6123.6245660824725
North America,US,Georgia,2020-05-04,210,185210.55665738173,6713.774376429967
North America,US,Georgia,2020-05-05,210,202248.83078578656,7352.331914658327
North America,US,Georgia,2020-05-06,210,220628.0738703099,8040.224027993538
North America,US,Georgia,2020-05-07,210,240362.55106324877,8782.047376648829
North America,US,Georgia,2020-05-08,210,261455.67572639894,9582.41351810061
North America,US,Georgia,2020-05-09,210,283937.8615349028,10443.925532096855
North America,US,Georgia,2020-05-10,210,307865.8836676972,11367.201993152088
North America,US,Georgia,2020-05-11,210,333316.68481130555,12351.189171623715
North America,US,Georgia,2020-05-12,210,360276.97674963507,13398.52488936484
North America,US,Georgia,2020-05-13,210,388678.83490438166,14513.26547023245
North America,US,Georgia,2020-05-14,210,418483.51012958674,15696.68805792951
North America,US,Georgia,2020-05-15,210,449680.0873925396,16947.375456301226
North America,US,Georgia,2020-05-16,210,482278.23659686215,18261.591795640652
North America,US,Georgia,2020-05-17,210,516177.5290623752,19639.89638195789
North America,US,Hawaii,2020-03-26,210,95.0,0.0
North America,US,Hawaii,2020-03-27,210,106.55147064120088,0.21081006849952658
North America,US,Hawaii,2020-03-28,210,126.10018790000814,0.4411070441405568
North America,US,Hawaii,2020-03-29,210,150.27201196422212,0.7022246289207543
North America,US,Hawaii,2020-03-30,210,176.8013962773582,0.999653441023155
North America,US,Hawaii,2020-03-31,210,204.3496615043726,1.3340822533293144
North America,US,Hawaii,2020-04-01,210,232.03076521740996,1.7041697321734008
North America,US,Hawaii,2020-04-02,210,259.25675379948984,2.1074207425212044
North America,US,Hawaii,2020-04-03,210,285.78688575916954,2.539859238527055
North America,US,Hawaii,2020-04-04,210,311.38275443992035,2.9980094683366167
North America,US,Hawaii,2020-04-05,210,335.91213718320296,3.478251237337809
North America,US,Hawaii,2020-04-06,210,359.3984431928679,3.9765168941365214
North America,US,Hawaii,2020-04-07,210,381.8341769905023,4.4893085448469625
North America,US,Hawaii,2020-04-08,210,403.1794638236759,5.013681722804375
North America,US,Hawaii,2020-04-09,210,423.4722003303514,5.546586565634094
North America,US,Hawaii,2020-04-10,210,442.78191802416166,6.085148419258225
North America,US,Hawaii,2020-04-11,210,461.15335888089226,6.6268897346962135
North America,US,Hawaii,2020-04-12,210,478.61005198435646,7.169695716590908
North America,US,Hawaii,2020-04-13,210,495.1656104538204,7.711735034014567
North America,US,Hawaii,2020-04-14,210,510.8801952064819,8.2511520600675
North America,US,Hawaii,2020-04-15,210,525.8085602882651,8.786391484740266
North America,US,Hawaii,2020-04-16,210,539.9945588115404,9.316096038845412
North America,US,Hawaii,2020-04-17,210,553.4730382485197,9.839087793748787
North America,US,Hawaii,2020-04-18,210,566.2698404312569,10.354368161369546
North America,US,Hawaii,2020-04-19,210,578.402721480902,10.861107412275993
North America,US,Hawaii,2020-04-20,210,589.9055840195638,11.358493849345075
North America,US,Hawaii,2020-04-21,210,600.8246874795639,11.845892561271468
North America,US,Hawaii,2020-04-22,210,611.1990752484695,12.32279421576898
North America,US,Hawaii,2020-04-23,210,621.0612393783322,12.78877190289798
North America,US,Hawaii,2020-04-24,210,630.4371205856871,13.243481135065393
North America,US,Hawaii,2020-04-25,210,639.3461082515539,13.68665984702471
North America,US,Hawaii,2020-04-26,210,647.801040421436,14.118128395875981
North America,US,Hawaii,2020-04-27,210,655.8082038053212,14.537789561065813
North America,US,Hawaii,2020-04-28,210,663.3852019923471,14.945578651667754
North America,US,Hawaii,2020-04-29,210,670.5756791387673,15.341402379846434
North America,US,Hawaii,2020-04-30,210,677.4111539688132,15.725235863073546
North America,US,Hawaii,2020-05-01,210,683.9154097224047,16.0971149852485
North America,US,Hawaii,2020-05-02,210,690.1045198774756,16.457136331694215
North America,US,Hawaii,2020-05-03,210,695.9868481499734,16.805457189157117
North America,US,Hawaii,2020-05-04,210,701.5630484938594,17.142295545807137
North America,US,Hawaii,2020-05-05,210,706.830982791801,17.46790377632109
North America,US,Hawaii,2020-05-06,210,711.8216043593492,17.78238336656086
North America,US,Hawaii,2020-05-07,210,716.5635457692678,18.085869500713226
North America,US,Hawaii,2020-05-08,210,721.0766673828542,18.378549155831866
North America,US,Hawaii,2020-05-09,210,725.374402130337,18.660647588184936
North America,US,Hawaii,2020-05-10,210,729.4637555108756,18.93242833325509
North America,US,Hawaii,2020-05-11,210,733.3453055925603,19.194193205739452
North America,US,Hawaii,2020-05-12,210,737.0133575338488,19.446281452697363
North America,US,Hawaii,2020-05-13,210,740.4844093262167,19.688914431310263
North America,US,Hawaii,2020-05-14,210,743.7827303522067,19.922274119256546
North America,US,Hawaii,2020-05-15,210,746.917614299357,20.14662261265207
North America,US,Hawaii,2020-05-16,210,749.8961935727974,20.362231008075128
North America,US,Hawaii,2020-05-17,210,752.7234392952496,20.56937940256646
North America,US,Idaho,2020-03-25,210,91.0,0.0
North America,US,Idaho,2020-03-26,210,121.43011616624293,0.3803379122964045
North America,US,Idaho,2020-03-27,210,164.4278700645263,0.8568097055385404
North America,US,Idaho,2020-03-28,210,215.02939949089603,1.4544505442055273
North America,US,Idaho,2020-03-29,210,270.0103940444081,2.182884223700304
North America,US,Idaho,2020-03-30,210,327.5284544511076,3.0398373325476733
North America,US,Idaho,2020-03-31,210,386.30886249998775,4.019310941681427
North America,US,Idaho,2020-04-01,210,445.5852324147679,5.112032584856079
North America,US,Idaho,2020-04-02,210,505.0048817698525,6.306264285607822
North America,US,Idaho,2020-04-03,210,564.1643396686903,7.5923203196640685
North America,US,Idaho,2020-04-04,210,622.8872728234322,8.959646567388212
North America,US,Idaho,2020-04-05,210,681.1624375939397,10.3973871462132
North America,US,Idaho,2020-04-06,210,738.9063140502824,11.896477565624828
North America,US,Idaho,2020-04-07,210,795.988616979349,13.449315793285168
North America,US,Idaho,2020-04-08,210,852.4275732801291,15.047808595381143
North America,US,Idaho,2020-04-09,210,908.2638931406464,16.684651674440843
North America,US,Idaho,2020-04-10,210,963.5006969721126,18.35352579794787
North America,US,Idaho,2020-04-11,210,1018.1082915281398,20.049020328585733
North America,US,Idaho,2020-04-12,210,1072.0345064281496,21.7664946851411
North America,US,Idaho,2020-04-13,210,1125.3051078547992,23.501133791913684
North America,US,Idaho,2020-04-14,210,1177.9646144814199,25.248806551365202
North America,US,Idaho,2020-04-15,210,1230.0371415769753,27.00589059371388
North America,US,Idaho,2020-04-16,210,1281.5298955021394,28.76917714244598
North America,US,Idaho,2020-04-17,210,1332.4331737092962,30.5358710143158
North America,US,Idaho,2020-04-18,210,1382.72036474254,32.30359061934567
North America,US,Idaho,2020-04-19,210,1432.343137087185,34.07040601117006
North America,US,Idaho,2020-04-20,210,1481.290262722052,35.83446104241613
North America,US,Idaho,2020-04-21,210,1529.6578691764068,37.59338748238925
North America,US,Idaho,2020-04-22,210,1577.5194684060943,39.34515114852746
North America,US,Idaho,2020-04-23,210,1624.9144959450482,41.08813159803621
North America,US,Idaho,2020-04-24,210,1671.8483109052918,42.821122127888316
North America,US,Idaho,2020-04-25,210,1718.2921959769376,44.54332977482398
North America,US,Idaho,2020-04-26,210,1764.1833574281873,46.254375315350785
North America,US,Idaho,2020-04-27,210,1809.4249251053325,47.954293265743694
North America,US,Idaho,2020-04-28,210,1853.9148793931186,49.643290302895906
North America,US,Idaho,2020-04-29,210,1897.8187611828132,51.31937221256854
North America,US,Idaho,2020-04-30,210,1941.2674356458908,52.98081884779185
North America,US,Idaho,2020-05-01,210,1984.3026969480923,54.62681120134962
North America,US,Idaho,2020-05-02,210,2026.9070239305752,56.257198467629266
North America,US,Idaho,2020-05-03,210,2069.0035801099125,57.8724980426219
North America,US,Idaho,2020-05-04,210,2110.478050180074,59.47366868524011
North America,US,Idaho,2020-05-05,210,2151.4166867568615,61.05964836944589
North America,US,Idaho,2020-05-06,210,2191.8935681955095,62.629560044821396
North America,US,Idaho,2020-05-07,210,2231.930181234808,64.183101010832
North America,US,Idaho,2020-05-08,210,2271.522568852694,65.72025835191572
North America,US,Idaho,2020-05-09,210,2310.6413302662504,67.24130893748318
North America,US,Idaho,2020-05-10,210,2349.2370720405265,68.74676198400208
North America,US,Idaho,2020-05-11,210,2387.3304520755046,70.23642671980119
North America,US,Idaho,2020-05-12,210,2424.9746143614784,71.70981570666174
North America,US,Idaho,2020-05-13,210,2462.200114800764,73.16668969496598
North America,US,Idaho,2020-05-14,210,2499.018578813637,74.60701553835372
North America,US,Idaho,2020-05-15,210,2535.422701338333,76.03096619372239
North America,US,Idaho,2020-05-16,210,2571.3862468310485,77.438920721227
North America,US,Idaho,2020-05-17,210,2606.864049265939,78.83146428428017
North America,US,Illinois,2020-03-16,210,83.0,0.0
North America,US,Illinois,2020-03-17,210,282.2300780636663,1.2363821713128194
North America,US,Illinois,2020-03-18,210,496.9973083990689,3.7258916620238436
North America,US,Illinois,2020-03-19,210,729.9295144899334,7.440101904653712
North America,US,Illinois,2020-03-20,210,983.2494044482723,12.372443631586698
North America,US,Illinois,2020-03-21,210,1259.5164868557354,18.525810629333503
North America,US,Illinois,2020-03-22,210,1560.9201286352331,25.924284644709154
North America,US,Illinois,2020-03-23,210,1889.7079758914379,34.60649228423814
North America,US,Illinois,2020-03-24,210,2248.561045074174,44.6192960953541
North America,US,Illinois,2020-03-25,210,2640.5233073731592,56.01922005407774
North America,US,Illinois,2020-03-26,210,3068.4943422819615,68.88175437883513
North America,US,Illinois,2020-03-27,210,3535.5448554482214,83.29700071204249
North America,US,Illinois,2020-03-28,210,4045.206729471395,99.36629201432069
North America,US,Illinois,2020-03-29,210,4601.474378453703,117.20223127142143
North America,US,Illinois,2020-03-30,210,5208.804748000126,136.92869149422705
North America,US,Illinois,2020-03-31,210,5872.508152156612,158.67826662709828
North America,US,Illinois,2020-04-01,210,6597.56513852537,182.61137984361585
North America,US,Illinois,2020-04-02,210,7388.2211803702085,208.92063863561114
North America,US,Illinois,2020-04-03,210,8249.766276340233,237.81243745617624
North America,US,Illinois,2020-04-04,210,9188.56315466492,269.50668882575064
North America,US,Illinois,2020-04-05,210,10212.047273154112,304.23682333212093
North America,US,Illinois,2020-04-06,210,11328.726819198024,342.24978963042105
North America,US,Illinois,2020-04-07,210,12548.182709767241,383.8060544431323
North America,US,Illinois,2020-04-08,210,13881.09924722784,429.1818423531893
North America,US,Illinois,2020-04-09,210,15336.681525650447,478.73004306320234
North America,US,Illinois,2020-04-10,210,16921.547716646768,532.8798091229111
North America,US,Illinois,2020-04-11,210,18645.310659163948,592.0626916365102
North America,US,Illinois,2020-04-12,210,20521.07842964989,656.7085744748858
North America,US,Illinois,2020-04-13,210,22565.454342053243,727.2456742756162
North America,US,Illinois,2020-04-14,210,24798.448630716142,804.1025371834356
North America,US,Illinois,2020-04-15,210,27236.51248923061,887.8316450716208
North America,US,Illinois,2020-04-16,210,29889.007793215103,979.156170363075
North America,US,Illinois,2020-04-17,210,32770.01182994782,1078.7995554925446
North America,US,Illinois,2020-04-18,210,35899.44694498894,1187.4747942346335
North America,US,Illinois,2020-04-19,210,39303.08054218066,1305.8844317038054
North America,US,Illinois,2020-04-20,210,43012.52488810867,1434.7205797719766
North America,US,Illinois,2020-04-21,210,47058.40513663863,1574.7864595263031
North America,US,Illinois,2020-04-22,210,51453.86967641938,1727.2522503334492
North America,US,Illinois,2020-04-23,210,56216.388648074106,1893.3188292495606
North America,US,Illinois,2020-04-24,210,61373.75817790725,2074.137691670416
North America,US,Illinois,2020-04-25,210,66964.10037790453,2270.810951331428
North America,US,Illinois,2020-04-26,210,73035.86334573294,2484.3913403076403
North America,US,Illinois,2020-04-27,210,79642.8534753111,2715.9647367558055
North America,US,Illinois,2020-04-28,210,86805.95390985116,2967.2645382718915
North America,US,Illinois,2020-04-29,210,94539.39161569807,3240.2460552034327
North America,US,Illinois,2020-04-30,210,102875.68858862069,3536.700688085981
North America,US,Illinois,2020-05-01,210,111865.87433442722,3858.25316376192
North America,US,Illinois,2020-05-02,210,121579.48586896528,4206.361535380462
North America,US,Illinois,2020-05-03,210,132099.1908387018,4582.399599758989
North America,US,Illinois,2020-05-04,210,143452.17775735754,4988.737193877898
North America,US,Illinois,2020-05-05,210,155642.28636146104,5428.230227589961
North America,US,Illinois,2020-05-06,210,168701.19497924752,5903.36586799197
North America,US,Illinois,2020-05-07,210,182688.55415593003,6416.256049605408
North America,US,Illinois,2020-05-08,210,197691.98665369936,6968.637474376457
North America,US,Illinois,2020-05-09,210,213813.85298712854,7562.069793214053
North America,US,Illinois,2020-05-10,210,231060.4886524634,8199.667425304113
North America,US,Illinois,2020-05-11,210,249418.2576322319,8884.881765978518
North America,US,Illinois,2020-05-12,210,268909.62110453035,9620.485827010261
