Continent,Country,Province,Day,Total Detected,Active,Active Hospitalized,Cumulative Hospitalized,Total Detected Deaths,Active Ventilated,Vaccinated,Fully Vaccinated
Africa,Congo (Kinshasa),None,2021-05-11,22241,12,7,11137,720,1,0.0,0.0
Africa,Congo (Kinshasa),None,2021-05-12,22241,12,6,11137,720,1,0.0,0.0
Africa,Congo (Kinshasa),None,2021-05-13,22241,11,6,11137,720,1,0.0,0.0
Africa,Congo (Kinshasa),None,2021-05-14,22241,11,6,11137,721,1,0.0,0.0
Africa,Congo (Kinshasa),None,2021-05-15,22241,11,6,11137,721,1,0.0,0.0
Africa,Cote d'Ivoire,None,2021-04-20,30679,4,3,14440,193,0,3075.5109780666526,0.0
Africa,Cote d'Ivoire,None,2021-04-21,30679,4,3,14440,194,0,3127.1559557312644,0.0
Africa,Cote d'Ivoire,None,2021-04-22,30679,4,3,14440,194,0,3178.800933395876,0.0
Africa,Cote d'Ivoire,None,2021-04-23,30679,4,3,14440,194,0,3230.445911060488,0.0
Africa,Cote d'Ivoire,None,2021-04-24,30679,4,3,14440,194,0,3282.0908887251,0.0
Africa,Cote d'Ivoire,None,2021-04-25,30679,3,2,14440,194,0,3333.7358663897116,0.0
Africa,Cote d'Ivoire,None,2021-04-26,30679,3,2,14440,194,0,3385.3808440543235,0.0
Africa,Cote d'Ivoire,None,2021-04-27,30679,3,2,14440,194,0,3437.0258217189353,0.0
Africa,Cote d'Ivoire,None,2021-04-28,30679,3,2,14440,194,0,3488.670799383547,0.0
Africa,Cote d'Ivoire,None,2021-04-29,30679,3,2,14440,194,0,3540.315777048159,0.0
Africa,Cote d'Ivoire,None,2021-04-30,30679,3,2,14440,194,0,3591.9607547127707,0.0
Africa,Cote d'Ivoire,None,2021-05-01,30679,3,2,14440,194,0,3643.6057323773825,0.0
Africa,Cote d'Ivoire,None,2021-05-02,30679,3,2,14440,194,0,3695.2507100419944,0.0
Africa,Cote d'Ivoire,None,2021-05-03,30679,3,2,14440,194,0,3746.895687706606,0.0
Africa,Cote d'Ivoire,None,2021-05-04,30679,3,2,14440,194,0,3798.540665371218,0.0
Africa,Cote d'Ivoire,None,2021-05-05,30679,3,2,14440,194,0,3850.18564303583,0.0
Africa,Cote d'Ivoire,None,2021-05-06,30679,2,2,14440,194,0,3901.8306207004416,0.0
Africa,Cote d'Ivoire,None,2021-05-07,30679,2,2,14440,194,0,3953.4755983650534,0.0
Africa,Cote d'Ivoire,None,2021-05-08,30679,2,2,14440,194,0,4005.1205760296652,0.0
Africa,Cote d'Ivoire,None,2021-05-09,30679,2,1,14440,194,0,4056.765553694277,0.0
Africa,Cote d'Ivoire,None,2021-05-10,30679,2,1,14440,194,0,4108.410531358889,0.0
Africa,Cote d'Ivoire,None,2021-05-11,30679,2,1,14440,194,0,4160.055509023501,0.0
Africa,Cote d'Ivoire,None,2021-05-12,30679,2,1,14440,194,0,4211.7004866881125,0.0
Africa,Cote d'Ivoire,None,2021-05-13,30679,2,1,14440,194,0,4263.345464352724,0.0
Africa,Cote d'Ivoire,None,2021-05-14,30679,2,1,14440,194,0,4314.990442017336,0.0
Africa,Cote d'Ivoire,None,2021-05-15,30679,2,1,14440,194,0,4366.635419681948,0.0
Africa,Djibouti,None,2021-04-20,6537,0,0,3152,67,0,0.0,0.0
Africa,Djibouti,None,2021-04-21,6537,0,0,3152,67,0,0.0,0.0
Africa,Djibouti,None,2021-04-22,6537,0,0,3152,67,0,0.0,0.0
Africa,Djibouti,None,2021-04-23,6537,0,0,3152,67,0,0.0,0.0
Africa,Djibouti,None,2021-04-24,6537,0,0,3152,67,0,0.0,0.0
Africa,Djibouti,None,2021-04-25,6537,0,0,3152,67,0,0.0,0.0
Africa,Djibouti,None,2021-04-26,6537,0,0,3152,67,0,0.0,0.0
Africa,Djibouti,None,2021-04-27,6537,0,0,3152,67,0,0.0,0.0
Africa,Djibouti,None,2021-04-28,6537,0,0,3152,67,0,0.0,0.0
Africa,Djibouti,None,2021-04-29,6537,0,0,3152,67,0,0.0,0.0
Africa,Djibouti,None,2021-04-30,6537,0,0,3152,67,0,0.0,0.0
Africa,Djibouti,None,2021-05-01,6537,0,0,3152,67,0,0.0,0.0
Africa,Djibouti,None,2021-05-02,6537,0,0,3152,67,0,0.0,0.0
Africa,Djibouti,None,2021-05-03,6537,0,0,3152,67,0,0.0,0.0
Africa,Djibouti,None,2021-05-04,6537,0,0,3152,67,0,0.0,0.0
Africa,Djibouti,None,2021-05-05,6537,0,0,3152,67,0,0.0,0.0
Africa,Djibouti,None,2021-05-06,6537,0,0,3152,67,0,0.0,0.0
Africa,Djibouti,None,2021-05-07,6537,0,0,3152,67,0,0.0,0.0
Africa,Djibouti,None,2021-05-08,6537,0,0,3152,67,0,0.0,0.0
Africa,Djibouti,None,2021-05-09,6537,0,0,3152,67,0,0.0,0.0
Africa,Djibouti,None,2021-05-10,6537,0,0,3152,67,0,0.0,0.0
Africa,Djibouti,None,2021-05-11,6537,0,0,3152,67,0,0.0,0.0
Africa,Djibouti,None,2021-05-12,6537,0,0,3152,67,0,0.0,0.0
Africa,Djibouti,None,2021-05-13,6537,0,0,3152,67,0,0.0,0.0
Africa,Djibouti,None,2021-05-14,6537,0,0,3152,67,0,0.0,0.0
Africa,Djibouti,None,2021-05-15,6537,0,0,3152,67,0,0.0,0.0
Africa,Egypt,None,2021-04-21,159379,97,5,8174,10226,1,0.0,0.0
Africa,Egypt,None,2021-04-22,159379,95,5,8174,10227,1,0.0,0.0
Africa,Egypt,None,2021-04-23,159379,94,5,8174,10229,1,0.0,0.0
Africa,Egypt,None,2021-04-24,159379,92,5,8174,10231,1,0.0,0.0
Africa,Egypt,None,2021-04-25,159379,90,5,8174,10233,1,0.0,0.0
Africa,Egypt,None,2021-04-26,159379,88,5,8174,10235,1,0.0,0.0
Africa,Egypt,None,2021-04-27,159379,86,5,8174,10236,1,0.0,0.0
Africa,Egypt,None,2021-04-28,159379,85,5,8174,10238,1,0.0,0.0
Africa,Egypt,None,2021-04-29,159379,83,5,8174,10240,1,0.0,0.0
Africa,Egypt,None,2021-04-30,159379,81,4,8174,10241,1,0.0,0.0
Africa,Egypt,None,2021-05-01,159379,80,4,8174,10243,1,0.0,0.0
Africa,Egypt,None,2021-05-02,159379,78,4,8174,10245,1,0.0,0.0
Africa,Egypt,None,2021-05-03,159379,76,4,8174,10246,1,0.0,0.0
Africa,Egypt,None,2021-05-04,159379,75,4,8174,10248,1,0.0,0.0
Africa,Egypt,None,2021-05-05,159379,73,4,8174,10249,1,0.0,0.0
Africa,Egypt,None,2021-05-06,159379,72,4,8174,10251,1,0.0,0.0
Africa,Egypt,None,2021-05-07,159379,71,4,8174,10252,1,0.0,0.0
Africa,Egypt,None,2021-05-08,159379,69,4,8174,10253,1,0.0,0.0
Africa,Egypt,None,2021-05-09,159379,68,4,8174,10255,1,0.0,0.0
Africa,Egypt,None,2021-05-10,159379,66,4,8174,10256,1,0.0,0.0
Africa,Egypt,None,2021-05-11,159379,65,4,8174,10257,1,0.0,0.0
Africa,Egypt,None,2021-05-12,159379,64,3,8174,10259,1,0.0,0.0
Africa,Egypt,None,2021-05-13,159379,63,3,8174,10260,1,0.0,0.0
Africa,Egypt,None,2021-05-14,159379,61,3,8174,10261,1,0.0,0.0
Africa,Egypt,None,2021-05-15,159379,60,3,8174,10262,1,0.0,0.0
Africa,Equatorial Guinea,None,2021-04-21,5753,0,0,2836,93,0,266.95339265850936,110.68120133481654
Africa,Equatorial Guinea,None,2021-04-22,5753,0,0,2836,93,0,271.11401557285865,112.4338153503894
Africa,Equatorial Guinea,None,2021-04-23,5753,0,0,2836,93,0,275.27463848720794,114.18642936596225
Africa,Equatorial Guinea,None,2021-04-24,5753,0,0,2836,93,0,279.4352614015572,115.93904338153511
Africa,Equatorial Guinea,None,2021-04-25,5753,0,0,2836,93,0,283.59588431590646,117.69165739710797
Africa,Equatorial Guinea,None,2021-04-26,5753,0,0,2836,93,0,287.75650723025575,119.44427141268083
Africa,Equatorial Guinea,None,2021-04-27,5753,0,0,2836,93,0,291.91713014460504,121.1968854282537
Africa,Equatorial Guinea,None,2021-04-28,5753,0,0,2836,93,0,296.07775305895433,122.94949944382655
Africa,Equatorial Guinea,None,2021-04-29,5753,0,0,2836,93,0,300.2383759733036,124.70211345939941
Africa,Equatorial Guinea,None,2021-04-30,5753,0,0,2836,93,0,304.39899888765285,126.45472747497227
Africa,Equatorial Guinea,None,2021-05-01,5753,0,0,2836,93,0,308.55962180200214,128.20734149054513
Africa,Equatorial Guinea,None,2021-05-02,5753,0,0,2836,93,0,312.72024471635143,129.95995550611798
Africa,Equatorial Guinea,None,2021-05-03,5753,0,0,2836,93,0,316.88086763070066,131.71256952169085
Africa,Equatorial Guinea,None,2021-05-04,5753,0,0,2836,93,0,321.04149054504995,133.4651835372637
Africa,Equatorial Guinea,None,2021-05-05,5753,0,0,2836,93,0,325.20211345939924,135.21779755283657
Africa,Equatorial Guinea,None,2021-05-06,5753,0,0,2836,93,0,329.36273637374853,136.97041156840942
Africa,Equatorial Guinea,None,2021-05-07,5753,0,0,2836,93,0,333.5233592880978,138.7230255839823
Africa,Equatorial Guinea,None,2021-05-08,5753,0,0,2836,93,0,337.68398220244705,140.47563959955514
Africa,Equatorial Guinea,None,2021-05-09,5753,0,0,2836,93,0,341.84460511679634,142.22825361512798
Africa,Equatorial Guinea,None,2021-05-10,5753,0,0,2836,93,0,346.00522803114563,143.98086763070086
Africa,Equatorial Guinea,None,2021-05-11,5753,0,0,2836,93,0,350.1658509454949,145.73348164627373
Africa,Equatorial Guinea,None,2021-05-12,5753,0,0,2836,93,0,354.3264738598442,147.48609566184658
Africa,Equatorial Guinea,None,2021-05-13,5753,0,0,2836,93,0,358.48709677419345,149.23870967741942
Africa,Equatorial Guinea,None,2021-05-14,5753,0,0,2836,93,0,362.64771968854274,150.9913236929923
Africa,Equatorial Guinea,None,2021-05-15,5753,0,0,2836,93,0,366.808342602892,152.74393770856514
Africa,Ethiopia,None,2021-04-21,158438,91,63,79112,2596,7,0.0,0.0
Africa,Ethiopia,None,2021-04-22,158438,88,61,79112,2597,7,0.0,0.0
Africa,Ethiopia,None,2021-04-23,158438,85,59,79112,2598,7,0.0,0.0
Africa,Ethiopia,None,2021-04-24,158438,83,57,79112,2599,6,0.0,0.0
Africa,Ethiopia,None,2021-04-25,158438,80,55,79112,2600,6,0.0,0.0
Africa,Ethiopia,None,2021-04-26,158438,78,53,79112,2601,6,0.0,0.0
Africa,Ethiopia,None,2021-04-27,158438,75,51,79112,2602,6,0.0,0.0
Africa,Ethiopia,None,2021-04-28,158438,73,50,79112,2603,6,0.0,0.0
Africa,Ethiopia,None,2021-04-29,158438,71,48,79112,2604,6,0.0,0.0
Africa,Ethiopia,None,2021-04-30,158438,69,46,79112,2605,6,0.0,0.0
Africa,Ethiopia,None,2021-05-01,158438,67,45,79112,2606,6,0.0,0.0
Africa,Ethiopia,None,2021-05-02,158438,65,43,79112,2606,5,0.0,0.0
Africa,Ethiopia,None,2021-05-03,158438,63,42,79112,2607,5,0.0,0.0
Africa,Ethiopia,None,2021-05-04,158438,61,40,79112,2608,5,0.0,0.0
Africa,Ethiopia,None,2021-05-05,158438,59,39,79112,2609,5,0.0,0.0
Africa,Ethiopia,None,2021-05-06,158438,58,38,79112,2610,5,0.0,0.0
Africa,Ethiopia,None,2021-05-07,158438,56,37,79112,2610,5,0.0,0.0
Africa,Ethiopia,None,2021-05-08,158438,54,35,79112,2611,5,0.0,0.0
Africa,Ethiopia,None,2021-05-09,158438,53,34,79112,2612,5,0.0,0.0
Africa,Ethiopia,None,2021-05-10,158438,51,33,79112,2613,5,0.0,0.0
Africa,Ethiopia,None,2021-05-11,158438,50,32,79112,2613,4,0.0,0.0
Africa,Ethiopia,None,2021-05-12,158438,48,31,79112,2614,4,0.0,0.0
Africa,Ethiopia,None,2021-05-13,158438,47,30,79112,2615,4,0.0,0.0
Africa,Ethiopia,None,2021-05-14,158438,46,29,79112,2615,4,0.0,0.0
Africa,Ethiopia,None,2021-05-15,158438,45,28,79112,2616,4,0.0,0.0
Africa,Gabon,None,2021-04-21,13922,3,1,2061,92,0,11616.75532312925,0.0
Africa,Gabon,None,2021-04-22,13922,2,1,2061,92,0,11616.75532312925,0.0
Africa,Gabon,None,2021-04-23,13922,2,1,2061,92,0,11616.75532312925,0.0
Africa,Gabon,None,2021-04-24,13922,2,1,2061,92,0,11616.75532312925,0.0
Africa,Gabon,None,2021-04-25,13922,2,1,2061,92,0,11616.75532312925,0.0
Africa,Gabon,None,2021-04-26,13922,2,1,2061,92,0,11616.75532312925,0.0
Africa,Gabon,None,2021-04-27,13922,2,1,2061,92,0,11616.75532312925,0.0
Africa,Gabon,None,2021-04-28,13922,2,1,2061,92,0,11616.75532312925,0.0
Africa,Gabon,None,2021-04-29,13922,2,1,2061,92,0,11616.75532312925,0.0
Africa,Gabon,None,2021-04-30,13922,2,1,2061,92,0,11616.75532312925,0.0
Africa,Gabon,None,2021-05-01,13922,2,1,2061,92,0,11616.75532312925,0.0
Africa,Gabon,None,2021-05-02,13922,2,1,2061,92,0,11616.75532312925,0.0
Africa,Gabon,None,2021-05-03,13922,2,1,2061,92,0,11616.75532312925,0.0
Africa,Gabon,None,2021-05-04,13922,2,1,2061,92,0,11616.75532312925,0.0
Africa,Gabon,None,2021-05-05,13922,2,1,2061,92,0,11616.75532312925,0.0
Africa,Gabon,None,2021-05-06,13922,2,1,2061,92,0,11616.75532312925,0.0
Africa,Gabon,None,2021-05-07,13922,1,1,2061,92,0,11616.75532312925,0.0
Africa,Gabon,None,2021-05-08,13922,1,1,2061,92,0,11616.75532312925,0.0
Africa,Gabon,None,2021-05-09,13922,1,1,2061,92,0,11616.75532312925,0.0
Africa,Gabon,None,2021-05-10,13922,1,1,2061,92,0,11616.75532312925,0.0
Africa,Gabon,None,2021-05-11,13922,1,1,2061,92,0,11616.75532312925,0.0
Africa,Gabon,None,2021-05-12,13922,1,0,2061,92,0,11616.75532312925,0.0
Africa,Gabon,None,2021-05-13,13922,1,0,2061,92,0,11616.75532312925,0.0
Africa,Gabon,None,2021-05-14,13922,1,0,2061,93,0,11616.75532312925,0.0
Africa,Gabon,None,2021-05-15,13922,1,0,2061,93,0,11616.75532312925,0.0
Africa,Gambia,None,2021-04-21,5275,41,10,569,150,1,2148.7295454545438,0.0
Africa,Gambia,None,2021-04-22,5275,38,10,569,150,1,2248.6704545454527,0.0
Africa,Gambia,None,2021-04-23,5275,36,9,569,150,1,2348.6113636363616,0.0
Africa,Gambia,None,2021-04-24,5275,34,9,569,151,1,2448.552272727271,0.0
Africa,Gambia,None,2021-04-25,5276,32,8,569,151,1,2548.4931818181803,0.0
Africa,Gambia,None,2021-04-26,5276,31,8,569,151,1,2648.434090909089,0.0
Africa,Gambia,None,2021-04-27,5276,29,8,569,151,1,2748.374999999998,0.0
Africa,Gambia,None,2021-04-28,5276,27,7,569,151,1,2848.3159090909076,0.0
Africa,Gambia,None,2021-04-29,5276,26,7,569,151,1,2948.2568181818165,0.0
Africa,Gambia,None,2021-04-30,5276,24,7,569,151,1,3048.1977272727254,0.0
Africa,Gambia,None,2021-05-01,5276,23,7,569,151,1,3148.1386363636348,0.0
Africa,Gambia,None,2021-05-02,5276,22,6,569,151,0,3248.0795454545437,0.0
Africa,Gambia,None,2021-05-03,5276,21,6,569,151,0,3348.020454545453,0.0
Africa,Gambia,None,2021-05-04,5276,19,6,569,151,0,3447.961363636362,0.0
Africa,Gambia,None,2021-05-05,5276,18,5,569,151,0,3547.902272727271,0.0
Africa,Gambia,None,2021-05-06,5276,17,5,569,151,0,3647.8431818181803,0.0
Africa,Gambia,None,2021-05-07,5276,16,5,569,151,0,3747.784090909089,0.0
Africa,Gambia,None,2021-05-08,5276,16,5,569,151,0,3847.7249999999985,0.0
Africa,Gambia,None,2021-05-09,5276,15,5,569,151,0,3947.6659090909075,0.0
Africa,Gambia,None,2021-05-10,5276,14,4,569,151,0,4047.6068181818164,0.0
Africa,Gambia,None,2021-05-11,5276,13,4,569,151,0,4147.547727272726,0.0
Africa,Gambia,None,2021-05-12,5276,12,4,569,151,0,4247.488636363634,0.0
Africa,Gambia,None,2021-05-13,5276,12,4,569,151,0,4347.4295454545445,0.0
Africa,Gambia,None,2021-05-14,5276,11,4,569,151,0,4447.370454545453,0.0
Africa,Gambia,None,2021-05-15,5276,11,3,569,151,0,4547.311363636361,0.0
Africa,Ghana,None,2021-04-21,70137,8,2,11623,556,0,45970.780026078726,0.0
Africa,Ghana,None,2021-04-22,70137,7,2,11623,556,0,45970.780026078726,0.0
Africa,Ghana,None,2021-04-23,70137,7,2,11623,556,0,45970.780026078726,0.0
Africa,Ghana,None,2021-04-24,70137,7,2,11623,556,0,45970.780026078726,0.0
Africa,Ghana,None,2021-04-25,70137,7,2,11623,556,0,45970.780026078726,0.0
Africa,Ghana,None,2021-04-26,70137,7,2,11623,556,0,45970.780026078726,0.0
Africa,Ghana,None,2021-04-27,70137,7,2,11623,556,0,45970.780026078726,0.0
Africa,Ghana,None,2021-04-28,70137,6,2,11623,556,0,45970.780026078726,0.0
Africa,Ghana,None,2021-04-29,70137,6,2,11623,557,0,45970.780026078726,0.0
Africa,Ghana,None,2021-04-30,70137,6,2,11623,557,0,45970.780026078726,0.0
Africa,Ghana,None,2021-05-01,70137,6,2,11623,557,0,45970.780026078726,0.0
Africa,Ghana,None,2021-05-02,70137,6,2,11623,557,0,45970.780026078726,0.0
Africa,Ghana,None,2021-05-03,70137,6,2,11623,557,0,45970.780026078726,0.0
Africa,Ghana,None,2021-05-04,70137,6,1,11623,557,0,45970.780026078726,0.0
Africa,Ghana,None,2021-05-05,70137,5,1,11623,557,0,45970.780026078726,0.0
Africa,Ghana,None,2021-05-06,70137,5,1,11623,557,0,45970.780026078726,0.0
Africa,Ghana,None,2021-05-07,70137,5,1,11623,557,0,45970.780026078726,0.0
Africa,Ghana,None,2021-05-08,70137,5,1,11623,557,0,45970.780026078726,0.0
Africa,Ghana,None,2021-05-09,70137,5,1,11623,557,0,45970.780026078726,0.0
Africa,Ghana,None,2021-05-10,70137,5,1,11623,558,0,45970.780026078726,0.0
Africa,Ghana,None,2021-05-11,70137,5,1,11623,558,0,45970.780026078726,0.0
Africa,Ghana,None,2021-05-12,70137,5,1,11623,558,0,45970.780026078726,0.0
Africa,Ghana,None,2021-05-13,70137,4,1,11623,558,0,45970.780026078726,0.0
Africa,Ghana,None,2021-05-14,70137,4,1,11623,558,0,45970.780026078726,0.0
Africa,Ghana,None,2021-05-15,70137,4,1,11623,558,0,45970.780026078726,0.0
Africa,Guinea,None,2021-04-21,15894,1,0,985,101,0,2278.200105496407,2652.600078627947
Africa,Guinea,None,2021-04-22,15894,1,0,985,101,0,2298.2644719882765,2794.4526880927856
Africa,Guinea,None,2021-04-23,15894,1,0,985,101,0,2318.328838480146,2936.305297557624
Africa,Guinea,None,2021-04-24,15894,1,0,985,101,0,2338.393204972015,3078.1579070224625
Africa,Guinea,None,2021-04-25,15894,1,0,985,101,0,2358.4575714638845,3220.010516487301
Africa,Guinea,None,2021-04-26,15894,1,0,985,101,0,2378.5219379557534,3361.86312595214
Africa,Guinea,None,2021-04-27,15894,1,0,985,101,0,2398.5863044476228,3503.7157354169785
Africa,Guinea,None,2021-04-28,15894,1,0,985,101,0,2418.650670939492,3645.5683448818168
Africa,Guinea,None,2021-04-29,15894,1,0,985,101,0,2438.7150374313615,3787.4209543466554
Africa,Guinea,None,2021-04-30,15894,1,0,985,101,0,2458.779403923231,3929.273563811494
Africa,Guinea,None,2021-05-01,15894,1,0,985,101,0,2478.8437704151,4071.1261732763323
Africa,Guinea,None,2021-05-02,15894,1,0,985,101,0,2498.908136906969,4212.978782741171
Africa,Guinea,None,2021-05-03,15894,1,0,985,101,0,2518.9725033988384,4354.83139220601
Africa,Guinea,None,2021-05-04,15894,1,0,985,101,0,2539.0368698907077,4496.684001670848
Africa,Guinea,None,2021-05-05,15894,1,0,985,101,0,2559.101236382577,4638.536611135687
Africa,Guinea,None,2021-05-06,15894,1,0,985,102,0,2579.1656028744464,4780.389220600526
Africa,Guinea,None,2021-05-07,15894,1,0,985,102,0,2599.2299693663153,4922.241830065364
Africa,Guinea,None,2021-05-08,15894,1,0,985,102,0,2619.2943358581847,5064.094439530203
Africa,Guinea,None,2021-05-09,15894,1,0,985,102,0,2639.358702350054,5205.947048995041
Africa,Guinea,None,2021-05-10,15894,1,0,985,102,0,2659.4230688419234,5347.7996584598795
Africa,Guinea,None,2021-05-11,15894,1,0,985,102,0,2679.4874353337927,5489.652267924718
Africa,Guinea,None,2021-05-12,15894,1,0,985,102,0,2699.551801825662,5631.504877389557
Africa,Guinea,None,2021-05-13,15894,1,0,985,102,0,2719.6161683175314,5773.357486854396
Africa,Guinea,None,2021-05-14,15894,1,0,985,102,0,2739.6805348094003,5915.210096319233
Africa,Guinea,None,2021-05-15,15894,1,0,985,102,0,2759.7449013012697,6057.062705784072
Africa,Guinea-Bissau,None,2021-04-21,3030,1,0,788,54,0,0.0,0.0
Africa,Guinea-Bissau,None,2021-04-22,3030,1,0,788,54,0,0.0,0.0
Africa,Guinea-Bissau,None,2021-04-23,3030,1,0,788,54,0,0.0,0.0
Africa,Guinea-Bissau,None,2021-04-24,3030,1,0,788,55,0,0.0,0.0
Africa,Guinea-Bissau,None,2021-04-25,3030,1,0,788,55,0,0.0,0.0
Africa,Guinea-Bissau,None,2021-04-26,3030,1,0,788,55,0,0.0,0.0
Africa,Guinea-Bissau,None,2021-04-27,3030,1,0,788,55,0,0.0,0.0
Africa,Guinea-Bissau,None,2021-04-28,3030,1,0,788,55,0,0.0,0.0
Africa,Guinea-Bissau,None,2021-04-29,3030,1,0,788,55,0,0.0,0.0
Africa,Guinea-Bissau,None,2021-04-30,3030,1,0,788,55,0,0.0,0.0
Africa,Guinea-Bissau,None,2021-05-01,3030,1,0,788,55,0,0.0,0.0
Africa,Guinea-Bissau,None,2021-05-02,3030,1,0,788,55,0,0.0,0.0
Africa,Guinea-Bissau,None,2021-05-03,3030,1,0,788,55,0,0.0,0.0
Africa,Guinea-Bissau,None,2021-05-04,3030,1,0,788,55,0,0.0,0.0
Africa,Guinea-Bissau,None,2021-05-05,3030,1,0,788,55,0,0.0,0.0
Africa,Guinea-Bissau,None,2021-05-06,3030,1,0,788,55,0,0.0,0.0
Africa,Guinea-Bissau,None,2021-05-07,3030,1,0,788,55,0,0.0,0.0
Africa,Guinea-Bissau,None,2021-05-08,3030,1,0,788,55,0,0.0,0.0
Africa,Guinea-Bissau,None,2021-05-09,3030,1,0,788,55,0,0.0,0.0
Africa,Guinea-Bissau,None,2021-05-10,3030,1,0,788,55,0,0.0,0.0
Africa,Guinea-Bissau,None,2021-05-11,3030,1,0,788,55,0,0.0,0.0
Africa,Guinea-Bissau,None,2021-05-12,3030,1,0,788,55,0,0.0,0.0
Africa,Guinea-Bissau,None,2021-05-13,3030,1,0,788,55,0,0.0,0.0
Africa,Guinea-Bissau,None,2021-05-14,3030,1,0,788,55,0,0.0,0.0
Africa,Guinea-Bissau,None,2021-05-15,3030,1,0,788,55,0,0.0,0.0
Africa,Jamaica,None,2021-04-21,25477,47,7,1850,570,1,1583.4368226600986,0.0
Africa,Jamaica,None,2021-04-22,25477,46,7,1850,570,1,1595.1080049261084,0.0
Africa,Jamaica,None,2021-04-23,25477,44,7,1850,571,1,1606.7791871921183,0.0
Africa,Jamaica,None,2021-04-24,25477,43,7,1850,572,1,1618.450369458128,0.0
Africa,Jamaica,None,2021-04-25,25477,42,6,1850,572,1,1630.121551724138,0.0
Africa,Jamaica,None,2021-04-26,25477,41,6,1850,573,1,1641.7927339901478,0.0
Africa,Jamaica,None,2021-04-27,25477,40,6,1850,574,1,1653.4639162561577,0.0
Africa,Jamaica,None,2021-04-28,25477,39,6,1850,575,1,1665.1350985221675,0.0
Africa,Jamaica,None,2021-04-29,25477,38,5,1850,575,1,1676.8062807881774,0.0
Africa,Jamaica,None,2021-04-30,25477,37,5,1850,576,1,1688.4774630541874,0.0
Africa,Jamaica,None,2021-05-01,25477,36,5,1850,576,1,1700.1486453201971,0.0
Africa,Jamaica,None,2021-05-02,25477,35,5,1850,577,1,1711.819827586207,0.0
Africa,Jamaica,None,2021-05-03,25477,34,5,1850,578,1,1723.4910098522168,0.0
Africa,Jamaica,None,2021-05-04,25477,33,5,1850,578,1,1735.1621921182268,0.0
Africa,Jamaica,None,2021-05-05,25477,33,4,1850,579,1,1746.8333743842365,0.0
Africa,Jamaica,None,2021-05-06,25477,32,4,1850,579,1,1758.5045566502465,0.0
Africa,Jamaica,None,2021-05-07,25477,31,4,1850,580,1,1770.1757389162563,0.0
Africa,Jamaica,None,2021-05-08,25477,30,4,1850,580,1,1781.8469211822662,0.0
Africa,Jamaica,None,2021-05-09,25477,30,4,1850,581,1,1793.5181034482762,0.0
Africa,Jamaica,None,2021-05-10,25477,29,4,1850,582,0,1805.189285714286,0.0
Africa,Jamaica,None,2021-05-11,25477,28,4,1850,582,0,1816.8604679802959,0.0
Africa,Jamaica,None,2021-05-12,25477,28,4,1850,583,0,1828.5316502463056,0.0
Africa,Jamaica,None,2021-05-13,25477,27,3,1850,583,0,1840.2028325123156,0.0
Africa,Jamaica,None,2021-05-14,25477,26,3,1850,583,0,1851.8740147783253,0.0
Africa,Jamaica,None,2021-05-15,25477,26,3,1850,584,0,1863.5451970443353,0.0
Africa,Kenya,None,2021-04-21,108764,53,4,4222,2099,1,39156.65562455312,0.0
Africa,Kenya,None,2021-04-22,108764,52,4,4222,2100,0,40237.47649174684,0.0
Africa,Kenya,None,2021-04-23,108764,51,4,4222,2100,0,41318.29735894057,0.0
Africa,Kenya,None,2021-04-24,108764,50,3,4222,2101,0,42399.11822613429,0.0
Africa,Kenya,None,2021-04-25,108764,49,3,4222,2102,0,43479.939093328016,0.0
Africa,Kenya,None,2021-04-26,108764,48,3,4222,2103,0,44560.75996052174,0.0
Africa,Kenya,None,2021-04-27,108764,47,3,4222,2104,0,45641.58082771546,0.0
Africa,Kenya,None,2021-04-28,108764,46,3,4222,2105,0,46722.40169490919,0.0
Africa,Kenya,None,2021-04-29,108764,45,3,4222,2106,0,47803.22256210291,0.0
Africa,Kenya,None,2021-04-30,108764,44,3,4222,2107,0,48884.04342929664,0.0
Africa,Kenya,None,2021-05-01,108764,43,3,4222,2108,0,49964.864296490356,0.0
Africa,Kenya,None,2021-05-02,108764,42,3,4222,2108,0,51045.68516368409,0.0
Africa,Kenya,None,2021-05-03,108764,41,3,4222,2109,0,52126.506030877805,0.0
Africa,Kenya,None,2021-05-04,108764,40,3,4222,2110,0,53207.32689807154,0.0
Africa,Kenya,None,2021-05-05,108764,39,2,4222,2111,0,54288.147765265254,0.0
Africa,Kenya,None,2021-05-06,108764,38,2,4222,2111,0,55368.968632458986,0.0
Africa,Kenya,None,2021-05-07,108764,38,2,4222,2112,0,56449.7894996527,0.0
Africa,Kenya,None,2021-05-08,108764,37,2,4222,2113,0,57530.61036684643,0.0
Africa,Kenya,None,2021-05-09,108764,36,2,4222,2114,0,58611.43123404015,0.0
Africa,Kenya,None,2021-05-10,108764,35,2,4222,2114,0,59692.25210123388,0.0
Africa,Kenya,None,2021-05-11,108764,35,2,4222,2115,0,60773.0729684276,0.0
Africa,Kenya,None,2021-05-12,108764,34,2,4222,2116,0,61853.893835621326,0.0
Africa,Kenya,None,2021-05-13,108764,33,2,4222,2116,0,62934.71470281505,0.0
Africa,Kenya,None,2021-05-14,108764,32,2,4222,2117,0,64015.535570008775,0.0
Africa,Kenya,None,2021-05-15,108764,32,2,4222,2118,0,65096.3564372025,0.0
