date,country,country_population,state_province,state_province_population,new_cases,new_deaths,cumulative_cases,cumulative_deaths
2020-07-24,India,NA,Mizoram,1097206,6,0,332,0
2020-07-25,India,NA,Mizoram,1097206,29,0,361,0
2020-07-26,India,NA,Mizoram,1097206,0,0,361,0
2020-07-27,India,NA,Mizoram,1097206,0,0,361,0
2020-07-28,India,NA,Mizoram,1097206,23,0,384,0
2020-07-29,India,NA,Mizoram,1097206,11,0,395,0
2020-07-30,India,NA,Mizoram,1097206,13,0,408,0
2020-07-31,India,NA,Mizoram,1097206,0,0,408,0
2020-08-01,India,NA,Mizoram,1097206,5,0,413,0
2020-08-02,India,NA,Mizoram,1097206,57,0,470,0
2020-08-03,India,NA,Mizoram,1097206,26,0,496,0
2020-08-04,India,NA,Mizoram,1097206,6,0,502,0
2020-08-05,India,NA,Mizoram,1097206,3,0,505,0
2020-08-06,India,NA,Mizoram,1097206,33,0,538,0
2020-08-07,India,NA,Mizoram,1097206,21,0,559,0
2020-08-08,India,NA,Mizoram,1097206,8,0,567,0
2020-08-09,India,NA,Mizoram,1097206,41,0,608,0
2020-08-10,India,NA,Mizoram,1097206,12,0,620,0
2020-08-11,India,NA,Mizoram,1097206,3,0,623,0
2020-08-12,India,NA,Mizoram,1097206,25,0,648,0
2020-08-13,India,NA,Mizoram,1097206,1,0,649,0
2020-08-14,India,NA,Mizoram,1097206,8,0,657,0
2020-08-15,India,NA,Mizoram,1097206,56,0,713,0
2020-08-16,India,NA,Mizoram,1097206,64,0,777,0
2020-08-17,India,NA,Mizoram,1097206,12,0,789,0
2020-08-18,India,NA,Mizoram,1097206,26,0,815,0
2020-08-19,India,NA,Mizoram,1097206,45,0,860,0
2020-08-20,India,NA,Mizoram,1097206,14,0,874,0
2020-08-21,India,NA,Mizoram,1097206,21,0,895,0
2020-08-22,India,NA,Mizoram,1097206,8,0,903,0
2020-08-23,India,NA,Mizoram,1097206,15,0,918,0
2020-08-24,India,NA,Mizoram,1097206,0,0,918,0
2020-08-25,India,NA,Mizoram,1097206,35,0,953,0
2020-08-26,India,NA,Mizoram,1097206,14,0,967,0
2020-08-27,India,NA,Mizoram,1097206,7,0,974,0
2020-08-28,India,NA,Mizoram,1097206,29,0,1003,0
2020-08-29,India,NA,Mizoram,1097206,0,0,1003,0
2020-08-30,India,NA,Mizoram,1097206,5,0,1008,0
2020-08-31,India,NA,Mizoram,1097206,3,0,1011,0
2020-09-01,India,NA,Mizoram,1097206,1,0,1012,0
2020-09-02,India,NA,Mizoram,1097206,8,0,1020,0
2020-09-03,India,NA,Mizoram,1097206,20,0,1040,0
2020-09-04,India,NA,Mizoram,1097206,6,0,1046,0
2020-09-05,India,NA,Mizoram,1097206,16,0,1062,0
2020-09-06,India,NA,Mizoram,1097206,31,0,1093,0
2020-09-07,India,NA,Mizoram,1097206,21,0,1114,0
2020-09-08,India,NA,Mizoram,1097206,9,0,1123,0
2020-09-09,India,NA,Mizoram,1097206,69,0,1192,0
2020-09-10,India,NA,Mizoram,1097206,141,0,1333,0
2020-09-11,India,NA,Mizoram,1097206,20,0,1353,0
2020-09-12,India,NA,Mizoram,1097206,26,0,1379,0
2020-09-13,India,NA,Mizoram,1097206,35,0,1414,0
2020-09-14,India,NA,Mizoram,1097206,14,0,1428,0
2020-09-15,India,NA,Mizoram,1097206,40,0,1468,0
2020-05-28,India,NA,Nagaland,1978502,9,0,18,0
2020-05-29,India,NA,Nagaland,1978502,7,0,25,0
2020-05-30,India,NA,Nagaland,1978502,11,0,36,0
2020-05-31,India,NA,Nagaland,1978502,7,0,43,0
2020-06-01,India,NA,Nagaland,1978502,0,0,43,0
2020-06-02,India,NA,Nagaland,1978502,6,0,49,0
2020-06-03,India,NA,Nagaland,1978502,9,0,58,0
2020-06-04,India,NA,Nagaland,1978502,22,0,80,0
2020-06-05,India,NA,Nagaland,1978502,27,0,107,0
2020-06-06,India,NA,Nagaland,1978502,0,0,107,0
2020-06-07,India,NA,Nagaland,1978502,9,0,116,0
2020-06-08,India,NA,Nagaland,1978502,6,0,122,0
2020-06-09,India,NA,Nagaland,1978502,5,0,127,0
2020-06-10,India,NA,Nagaland,1978502,1,0,128,0
2020-06-11,India,NA,Nagaland,1978502,2,0,130,0
2020-06-12,India,NA,Nagaland,1978502,26,0,156,0
2020-06-13,India,NA,Nagaland,1978502,7,0,163,0
2020-06-14,India,NA,Nagaland,1978502,10,0,173,0
2020-06-15,India,NA,Nagaland,1978502,4,0,177,0
2020-06-16,India,NA,Nagaland,1978502,2,0,179,0
2020-06-17,India,NA,Nagaland,1978502,14,0,193,0
2020-06-18,India,NA,Nagaland,1978502,0,0,193,0
2020-06-19,India,NA,Nagaland,1978502,5,0,198,0
2020-06-20,India,NA,Nagaland,1978502,3,0,201,0
2020-06-21,India,NA,Nagaland,1978502,10,0,211,0
2020-06-22,India,NA,Nagaland,1978502,69,0,280,0
2020-06-23,India,NA,Nagaland,1978502,50,0,330,0
2020-06-24,India,NA,Nagaland,1978502,17,0,347,0
2020-06-25,India,NA,Nagaland,1978502,8,0,355,0
2020-06-26,India,NA,Nagaland,1978502,16,0,371,0
2020-06-27,India,NA,Nagaland,1978502,16,0,387,0
2020-06-28,India,NA,Nagaland,1978502,28,0,415,0
2020-06-29,India,NA,Nagaland,1978502,36,0,451,0
2020-06-30,India,NA,Nagaland,1978502,8,0,459,0
2020-07-01,India,NA,Nagaland,1978502,42,0,501,0
2020-07-02,India,NA,Nagaland,1978502,34,0,535,0
2020-07-03,India,NA,Nagaland,1978502,4,0,539,0
2020-07-04,India,NA,Nagaland,1978502,24,0,563,0
2020-07-05,India,NA,Nagaland,1978502,27,0,590,0
2020-07-06,India,NA,Nagaland,1978502,35,0,625,0
2020-07-07,India,NA,Nagaland,1978502,19,0,644,0
2020-07-08,India,NA,Nagaland,1978502,13,0,657,0
2020-07-09,India,NA,Nagaland,1978502,16,0,673,0
2020-07-10,India,NA,Nagaland,1978502,59,0,732,0
2020-07-11,India,NA,Nagaland,1978502,16,0,748,0
2020-07-12,India,NA,Nagaland,1978502,26,0,774,0
2020-07-13,India,NA,Nagaland,1978502,71,0,845,0
2020-07-14,India,NA,Nagaland,1978502,51,0,896,0
2020-07-15,India,NA,Nagaland,1978502,6,0,902,0
2020-07-16,India,NA,Nagaland,1978502,14,0,916,0
2020-07-17,India,NA,Nagaland,1978502,40,0,956,0
2020-07-18,India,NA,Nagaland,1978502,22,0,978,0
2020-07-19,India,NA,Nagaland,1978502,10,0,988,0
2020-07-20,India,NA,Nagaland,1978502,33,0,1021,0
2020-07-21,India,NA,Nagaland,1978502,9,0,1030,0
2020-07-22,India,NA,Nagaland,1978502,54,0,1084,0
2020-07-23,India,NA,Nagaland,1978502,90,0,1174,0
2020-07-24,India,NA,Nagaland,1978502,65,1,1239,1
2020-07-25,India,NA,Nagaland,1978502,50,3,1289,4
2020-07-26,India,NA,Nagaland,1978502,50,0,1339,4
2020-07-27,India,NA,Nagaland,1978502,46,1,1385,5
2020-07-28,India,NA,Nagaland,1978502,75,0,1460,5
2020-07-29,India,NA,Nagaland,1978502,53,0,1513,5
2020-07-30,India,NA,Nagaland,1978502,53,0,1566,5
2020-07-31,India,NA,Nagaland,1978502,127,0,1693,5
2020-08-01,India,NA,Nagaland,1978502,138,0,1831,5
2020-08-02,India,NA,Nagaland,1978502,104,0,1935,5
2020-08-03,India,NA,Nagaland,1978502,194,0,2129,5
2020-08-04,India,NA,Nagaland,1978502,276,0,2405,5
2020-08-05,India,NA,Nagaland,1978502,93,2,2498,6
2020-08-06,India,NA,Nagaland,1978502,82,0,2580,6
2020-08-07,India,NA,Nagaland,1978502,77,1,2657,7
2020-08-08,India,NA,Nagaland,1978502,31,0,2688,7
2020-08-09,India,NA,Nagaland,1978502,93,1,2781,8
2020-08-10,India,NA,Nagaland,1978502,230,0,3011,8
2020-08-11,India,NA,Nagaland,1978502,20,0,3031,8
2020-08-12,India,NA,Nagaland,1978502,87,0,3118,8
2020-08-13,India,NA,Nagaland,1978502,50,0,3168,8
2020-08-14,India,NA,Nagaland,1978502,154,0,3322,8
2020-08-15,India,NA,Nagaland,1978502,18,0,3340,8
2020-08-16,India,NA,Nagaland,1978502,54,0,3394,8
2020-08-17,India,NA,Nagaland,1978502,61,0,3455,8
2020-08-18,India,NA,Nagaland,1978502,65,0,3520,8
2020-08-19,India,NA,Nagaland,1978502,38,0,3558,8
2020-08-20,India,NA,Nagaland,1978502,25,0,3583,8
2020-08-21,India,NA,Nagaland,1978502,36,0,3619,8
2020-08-22,India,NA,Nagaland,1978502,16,1,3635,8
2020-08-23,India,NA,Nagaland,1978502,51,0,3686,8
2020-08-24,India,NA,Nagaland,1978502,28,0,3714,8
2020-08-25,India,NA,Nagaland,1978502,38,0,3752,8
2020-08-26,India,NA,Nagaland,1978502,26,0,3778,8
2020-08-27,India,NA,Nagaland,1978502,6,0,3784,8
2020-08-28,India,NA,Nagaland,1978502,21,0,3805,8
2020-08-29,India,NA,Nagaland,1978502,46,0,3851,8
2020-08-30,India,NA,Nagaland,1978502,71,0,3922,8
2020-08-31,India,NA,Nagaland,1978502,28,0,3950,8
2020-09-01,India,NA,Nagaland,1978502,53,0,4003,8
2020-09-02,India,NA,Nagaland,1978502,14,0,4017,8
2020-09-03,India,NA,Nagaland,1978502,49,0,4066,8
2020-09-04,India,NA,Nagaland,1978502,41,0,4107,8
2020-09-05,India,NA,Nagaland,1978502,21,0,4128,8
2020-09-06,India,NA,Nagaland,1978502,50,0,4178,8
2020-09-07,India,NA,Nagaland,1978502,42,0,4220,8
2020-09-08,India,NA,Nagaland,1978502,25,0,4245,8
2020-09-09,India,NA,Nagaland,1978502,130,0,4375,8
2020-09-10,India,NA,Nagaland,1978502,261,0,4636,8
2020-09-11,India,NA,Nagaland,1978502,310,0,4946,8
2020-09-12,India,NA,Nagaland,1978502,118,0,5064,8
2020-09-13,India,NA,Nagaland,1978502,19,0,5083,8
2020-09-14,India,NA,Nagaland,1978502,131,0,5214,8
2020-09-15,India,NA,Nagaland,1978502,15,2,5229,10
2020-04-03,India,NA,Odisha,41974218,15,0,20,0
2020-04-04,India,NA,Odisha,41974218,1,0,21,0
2020-04-05,India,NA,Odisha,41974218,18,0,39,0
2020-04-06,India,NA,Odisha,41974218,1,0,40,0
2020-04-07,India,NA,Odisha,41974218,2,1,42,1
2020-04-08,India,NA,Odisha,41974218,0,0,42,1
2020-04-09,India,NA,Odisha,41974218,6,0,48,1
2020-04-10,India,NA,Odisha,41974218,2,0,50,1
2020-04-11,India,NA,Odisha,41974218,4,0,54,1
2020-04-12,India,NA,Odisha,41974218,0,0,54,1
2020-04-13,India,NA,Odisha,41974218,1,0,55,1
2020-04-14,India,NA,Odisha,41974218,5,0,60,1
2020-04-15,India,NA,Odisha,41974218,0,0,60,1
2020-04-16,India,NA,Odisha,41974218,0,0,60,1
2020-04-17,India,NA,Odisha,41974218,0,0,60,1
2020-04-18,India,NA,Odisha,41974218,1,0,61,1
2020-04-19,India,NA,Odisha,41974218,0,0,61,1
2020-04-20,India,NA,Odisha,41974218,13,0,74,1
2020-04-21,India,NA,Odisha,41974218,5,0,79,1
2020-04-22,India,NA,Odisha,41974218,4,0,83,1
2020-04-23,India,NA,Odisha,41974218,6,0,89,1
2020-04-24,India,NA,Odisha,41974218,5,0,94,1
2020-04-25,India,NA,Odisha,41974218,6,0,100,1
2020-04-26,India,NA,Odisha,41974218,3,0,103,1
2020-04-27,India,NA,Odisha,41974218,15,0,118,1
2020-04-28,India,NA,Odisha,41974218,0,0,118,1
2020-04-29,India,NA,Odisha,41974218,7,0,125,1
2020-04-30,India,NA,Odisha,41974218,18,0,143,1
2020-05-01,India,NA,Odisha,41974218,11,0,154,1
2020-05-02,India,NA,Odisha,41974218,6,0,160,1
2020-05-03,India,NA,Odisha,41974218,2,0,162,1
2020-05-04,India,NA,Odisha,41974218,7,0,169,1
2020-05-05,India,NA,Odisha,41974218,8,1,177,2
2020-05-06,India,NA,Odisha,41974218,28,0,205,2
2020-05-07,India,NA,Odisha,41974218,14,0,219,2
2020-05-08,India,NA,Odisha,41974218,51,0,270,2
2020-05-09,India,NA,Odisha,41974218,82,1,352,3
2020-05-10,India,NA,Odisha,41974218,25,0,377,3
2020-05-11,India,NA,Odisha,41974218,38,0,415,3
2020-05-12,India,NA,Odisha,41974218,22,0,437,3
2020-05-13,India,NA,Odisha,41974218,101,0,538,3
2020-05-14,India,NA,Odisha,41974218,134,0,672,3
2020-05-15,India,NA,Odisha,41974218,65,0,737,3
2020-05-16,India,NA,Odisha,41974218,0,0,737,3
2020-05-17,India,NA,Odisha,41974218,91,1,828,4
2020-05-18,India,NA,Odisha,41974218,48,0,876,4
2020-05-19,India,NA,Odisha,41974218,102,1,978,5
2020-05-20,India,NA,Odisha,41974218,74,1,1052,6
2020-05-21,India,NA,Odisha,41974218,51,1,1103,7
2020-05-22,India,NA,Odisha,41974218,86,0,1189,7
2020-05-23,India,NA,Odisha,41974218,80,0,1269,7
2020-05-24,India,NA,Odisha,41974218,67,0,1336,7
2020-05-25,India,NA,Odisha,41974218,102,0,1438,7
2020-05-26,India,NA,Odisha,41974218,79,0,1517,7
2020-05-27,India,NA,Odisha,41974218,76,0,1593,7
2020-05-28,India,NA,Odisha,41974218,67,0,1660,7
2020-05-29,India,NA,Odisha,41974218,63,2,1723,9
2020-05-30,India,NA,Odisha,41974218,96,0,1819,9
2020-05-31,India,NA,Odisha,41974218,129,0,1948,9
2020-06-01,India,NA,Odisha,41974218,156,0,2104,9
2020-06-02,India,NA,Odisha,41974218,141,0,2245,9
2020-06-03,India,NA,Odisha,41974218,143,0,2388,9
2020-06-04,India,NA,Odisha,41974218,90,0,2478,9
2020-06-05,India,NA,Odisha,41974218,130,1,2608,10
2020-06-06,India,NA,Odisha,41974218,173,0,2781,10
2020-06-07,India,NA,Odisha,41974218,75,1,2856,11
2020-06-08,India,NA,Odisha,41974218,138,0,2994,11
2020-06-09,India,NA,Odisha,41974218,146,0,3140,11
2020-06-10,India,NA,Odisha,41974218,110,0,3250,11
2020-06-11,India,NA,Odisha,41974218,136,1,3386,12
2020-06-12,India,NA,Odisha,41974218,112,1,3498,13
2020-06-13,India,NA,Odisha,41974218,225,0,3723,13
2020-06-14,India,NA,Odisha,41974218,186,1,3909,14
2020-06-15,India,NA,Odisha,41974218,146,0,4055,14
2020-06-16,India,NA,Odisha,41974218,108,0,4163,14
2020-06-17,India,NA,Odisha,41974218,175,0,4338,14
2020-06-18,India,NA,Odisha,41974218,174,0,4512,14
2020-06-19,India,NA,Odisha,41974218,165,0,4677,14
2020-06-20,India,NA,Odisha,41974218,179,1,4856,15
2020-06-21,India,NA,Odisha,41974218,304,4,5160,19
2020-06-22,India,NA,Odisha,41974218,143,2,5303,21
2020-06-23,India,NA,Odisha,41974218,167,3,5470,24
2020-06-24,India,NA,Odisha,41974218,282,0,5752,24
2020-06-25,India,NA,Odisha,41974218,210,0,5962,24
2020-06-26,India,NA,Odisha,41974218,218,0,6180,24
2020-06-27,India,NA,Odisha,41974218,170,1,6350,25
2020-06-28,India,NA,Odisha,41974218,264,3,6614,28
2020-06-29,India,NA,Odisha,41974218,245,2,6859,30
2020-06-30,India,NA,Odisha,41974218,206,2,7065,32
2020-07-01,India,NA,Odisha,41974218,251,1,7316,33
2020-07-02,India,NA,Odisha,41974218,229,2,7545,35
2020-07-03,India,NA,Odisha,41974218,561,2,8106,37
2020-07-04,India,NA,Odisha,41974218,495,6,8601,43
2020-07-05,India,NA,Odisha,41974218,469,3,9070,46
2020-07-06,India,NA,Odisha,41974218,456,2,9526,48
2020-07-07,India,NA,Odisha,41974218,571,6,10097,54
2020-07-08,India,NA,Odisha,41974218,527,7,10624,61
2020-07-09,India,NA,Odisha,41974218,577,6,11201,67
2020-07-10,India,NA,Odisha,41974218,755,6,11956,73
2020-07-11,India,NA,Odisha,41974218,570,6,12526,79
2020-07-12,India,NA,Odisha,41974218,595,5,13121,84
2020-07-13,India,NA,Odisha,41974218,616,7,13737,91
2020-07-14,India,NA,Odisha,41974218,543,5,14280,96
2020-07-15,India,NA,Odisha,41974218,618,5,14898,101
2020-07-16,India,NA,Odisha,41974218,494,2,15392,103
2020-07-17,India,NA,Odisha,41974218,718,6,16110,109
2020-07-18,India,NA,Odisha,41974218,591,3,16701,112
2020-07-19,India,NA,Odisha,41974218,736,7,17437,119
2020-07-20,India,NA,Odisha,41974218,673,6,18110,125
2020-07-21,India,NA,Odisha,41974218,647,8,18757,133
2020-07-22,India,NA,Odisha,41974218,1078,6,19835,139
2020-07-23,India,NA,Odisha,41974218,1264,6,21099,145
2020-07-24,India,NA,Odisha,41974218,1594,8,22693,153
2020-07-25,India,NA,Odisha,41974218,1320,10,24013,163
2020-07-26,India,NA,Odisha,41974218,1376,11,25389,174
2020-07-27,India,NA,Odisha,41974218,1503,7,26892,181
2020-07-28,India,NA,Odisha,41974218,1215,8,28107,189
2020-07-29,India,NA,Odisha,41974218,1068,6,29175,195
2020-07-30,India,NA,Odisha,41974218,1203,10,30378,205
2020-07-31,India,NA,Odisha,41974218,1499,9,31877,214
2020-08-01,India,NA,Odisha,41974218,1602,11,33479,225
2020-08-02,India,NA,Odisha,41974218,1434,11,34913,236
2020-08-03,India,NA,Odisha,41974218,1384,12,36297,248
2020-08-04,India,NA,Odisha,41974218,1384,10,37681,258
2020-08-05,India,NA,Odisha,41974218,1337,11,39018,269
2020-08-06,India,NA,Odisha,41974218,1699,11,40717,280
2020-08-07,India,NA,Odisha,41974218,1833,12,42550,292
2020-08-08,India,NA,Odisha,41974218,1643,15,44193,307
2020-08-09,India,NA,Odisha,41974218,1734,14,45927,321
2020-08-10,India,NA,Odisha,41974218,1528,16,47455,337
2020-08-11,India,NA,Odisha,41974218,1341,12,48796,349
2020-08-12,India,NA,Odisha,41974218,1876,9,50672,358
2020-08-13,India,NA,Odisha,41974218,1981,9,52653,367
2020-08-14,India,NA,Odisha,41974218,1977,10,54630,377
2020-08-15,India,NA,Odisha,41974218,2496,9,57126,386
2020-08-16,India,NA,Odisha,41974218,2924,10,60050,396
2020-08-17,India,NA,Odisha,41974218,2244,10,62294,406
2020-08-18,India,NA,Odisha,41974218,2239,9,64533,415
2020-08-19,India,NA,Odisha,41974218,2589,10,67122,425
2020-08-20,India,NA,Odisha,41974218,2898,8,70020,433
2020-08-21,India,NA,Odisha,41974218,2698,10,72718,443
2020-08-22,India,NA,Odisha,41974218,2819,9,75537,452
2020-08-23,India,NA,Odisha,41974218,2993,10,78530,462
2020-08-24,India,NA,Odisha,41974218,2949,10,81479,472
2020-08-25,India,NA,Odisha,41974218,2752,9,84231,481
2020-08-26,India,NA,Odisha,41974218,3371,13,87602,494
2020-08-27,India,NA,Odisha,41974218,3384,7,90986,501
2020-08-28,India,NA,Odisha,41974218,3682,8,94668,509
2020-08-29,India,NA,Odisha,41974218,3252,14,97920,523
2020-08-30,India,NA,Odisha,41974218,3014,12,100934,535
2020-08-31,India,NA,Odisha,41974218,2602,10,103536,545
2020-09-01,India,NA,Odisha,41974218,3025,11,106561,556
2020-09-02,India,NA,Odisha,41974218,3219,11,109780,567
2020-09-03,India,NA,Odisha,41974218,3631,8,113411,575
2020-09-04,India,NA,Odisha,41974218,3267,9,116678,584
2020-09-05,India,NA,Odisha,41974218,3543,7,120221,591
2020-09-06,India,NA,Odisha,41974218,3810,8,124031,599
2020-09-07,India,NA,Odisha,41974218,3861,10,127892,609
2020-09-08,India,NA,Odisha,41974218,3490,13,131382,622
2020-09-09,India,NA,Odisha,41974218,3748,11,135130,633
2020-09-10,India,NA,Odisha,41974218,3991,11,139121,644
2020-09-11,India,NA,Odisha,41974218,3996,14,143117,658
2020-09-12,India,NA,Odisha,41974218,3777,11,146894,669
2020-09-13,India,NA,Odisha,41974218,3913,10,150807,679
2020-09-14,India,NA,Odisha,41974218,4198,11,155005,690
2020-09-15,India,NA,Odisha,41974218,3645,8,158650,698
2020-05-10,India,NA,Puducherry,973829,2,0,12,0
2020-05-11,India,NA,Puducherry,973829,0,0,12,0
2020-05-12,India,NA,Puducherry,973829,0,0,12,0
2020-05-13,India,NA,Puducherry,973829,1,0,13,0
2020-05-14,India,NA,Puducherry,973829,3,0,16,0
2020-05-15,India,NA,Puducherry,973829,0,0,16,0
2020-05-16,India,NA,Puducherry,973829,1,0,17,0
2020-05-17,India,NA,Puducherry,973829,0,0,17,0
2020-05-18,India,NA,Puducherry,973829,0,0,17,0
2020-05-19,India,NA,Puducherry,973829,5,0,22,0
2020-05-20,India,NA,Puducherry,973829,1,0,23,0
2020-05-21,India,NA,Puducherry,973829,0,0,23,0
2020-05-22,India,NA,Puducherry,973829,3,0,26,0
2020-05-23,India,NA,Puducherry,973829,0,0,26,0
2020-05-24,India,NA,Puducherry,973829,15,0,41,0
2020-05-25,India,NA,Puducherry,973829,8,0,49,0
2020-05-26,India,NA,Puducherry,973829,0,0,49,0
2020-05-27,India,NA,Puducherry,973829,0,0,49,0
2020-05-28,India,NA,Puducherry,973829,4,0,53,0
2020-05-29,India,NA,Puducherry,973829,4,0,57,0
2020-05-30,India,NA,Puducherry,973829,0,0,57,0
2020-05-31,India,NA,Puducherry,973829,13,0,70,0
2020-06-01,India,NA,Puducherry,973829,9,0,79,0
2020-06-02,India,NA,Puducherry,973829,0,0,79,0
2020-06-03,India,NA,Puducherry,973829,11,0,90,0
2020-06-04,India,NA,Puducherry,973829,9,0,99,0
2020-06-05,India,NA,Puducherry,973829,5,0,104,0
2020-06-06,India,NA,Puducherry,973829,3,0,107,0
2020-06-07,India,NA,Puducherry,973829,12,0,119,0
2020-06-08,India,NA,Puducherry,973829,9,0,128,0
2020-06-09,India,NA,Puducherry,973829,4,0,132,0
2020-06-10,India,NA,Puducherry,973829,12,0,144,0
2020-06-11,India,NA,Puducherry,973829,13,2,157,2
2020-06-12,India,NA,Puducherry,973829,6,1,163,3
2020-06-13,India,NA,Puducherry,973829,13,0,176,3
2020-06-14,India,NA,Puducherry,973829,18,1,194,4
2020-06-15,India,NA,Puducherry,973829,8,0,202,4
2020-06-16,India,NA,Puducherry,973829,14,0,216,4
2020-06-17,India,NA,Puducherry,973829,29,1,245,5
2020-06-18,India,NA,Puducherry,973829,26,1,271,6
2020-06-19,India,NA,Puducherry,973829,16,1,287,7
2020-06-20,India,NA,Puducherry,973829,51,0,338,7
2020-06-21,India,NA,Puducherry,973829,28,1,366,8
2020-06-22,India,NA,Puducherry,973829,17,0,383,8
2020-06-23,India,NA,Puducherry,973829,19,1,402,9
2020-06-24,India,NA,Puducherry,973829,59,0,461,9
2020-06-25,India,NA,Puducherry,973829,41,0,502,9
2020-06-26,India,NA,Puducherry,973829,32,0,534,9
2020-06-27,India,NA,Puducherry,973829,85,1,619,10
2020-06-28,India,NA,Puducherry,973829,29,1,648,11
2020-06-29,India,NA,Puducherry,973829,42,0,690,11
2020-06-30,India,NA,Puducherry,973829,24,1,714,12
2020-07-01,India,NA,Puducherry,973829,25,0,739,12
2020-07-02,India,NA,Puducherry,973829,63,0,802,12
2020-07-03,India,NA,Puducherry,973829,22,1,824,13
2020-07-04,India,NA,Puducherry,973829,80,1,904,14
2020-07-05,India,NA,Puducherry,973829,42,0,946,14
2020-07-06,India,NA,Puducherry,973829,65,0,1011,14
2020-07-07,India,NA,Puducherry,973829,32,0,1043,14
2020-07-08,India,NA,Puducherry,973829,110,0,1153,14
2020-07-09,India,NA,Puducherry,973829,49,2,1202,16
2020-07-10,India,NA,Puducherry,973829,72,1,1274,17
2020-07-11,India,NA,Puducherry,973829,65,1,1339,18
2020-07-12,India,NA,Puducherry,973829,81,0,1420,18
2020-07-13,India,NA,Puducherry,973829,50,0,1470,18
2020-07-14,India,NA,Puducherry,973829,63,0,1533,18
2020-07-15,India,NA,Puducherry,973829,65,3,1598,21
2020-07-16,India,NA,Puducherry,973829,147,1,1745,22
2020-07-17,India,NA,Puducherry,973829,89,3,1834,25
2020-07-18,India,NA,Puducherry,973829,58,3,1892,28
2020-07-19,India,NA,Puducherry,973829,109,0,2001,28
2020-07-20,India,NA,Puducherry,973829,93,1,2094,29
2020-07-21,India,NA,Puducherry,973829,87,1,2181,30
2020-07-22,India,NA,Puducherry,973829,121,1,2302,31
2020-07-23,India,NA,Puducherry,973829,120,3,2422,34
2020-07-24,India,NA,Puducherry,973829,95,1,2517,35
2020-07-25,India,NA,Puducherry,973829,139,3,2656,38
2020-07-26,India,NA,Puducherry,973829,133,2,2789,40
2020-07-27,India,NA,Puducherry,973829,85,3,2874,43
2020-07-28,India,NA,Puducherry,973829,139,4,3013,47
2020-07-29,India,NA,Puducherry,973829,166,0,3179,47
2020-07-30,India,NA,Puducherry,973829,121,1,3300,48
2020-07-31,India,NA,Puducherry,973829,174,1,3474,49
2020-08-01,India,NA,Puducherry,973829,134,2,3608,51
2020-08-02,India,NA,Puducherry,973829,200,1,3808,52
2020-08-03,India,NA,Puducherry,973829,176,4,3984,56
2020-08-04,India,NA,Puducherry,973829,165,2,4149,58
2020-08-05,India,NA,Puducherry,973829,286,7,4435,65
2020-08-06,India,NA,Puducherry,973829,188,5,4623,70
2020-08-07,India,NA,Puducherry,973829,241,5,4864,75
2020-08-08,India,NA,Puducherry,973829,261,5,5125,80
2020-08-09,India,NA,Puducherry,973829,259,7,5384,87
2020-08-10,India,NA,Puducherry,973829,242,2,5626,89
2020-08-11,India,NA,Puducherry,973829,276,2,5902,91
2020-08-12,India,NA,Puducherry,973829,481,5,6383,96
2020-08-13,India,NA,Puducherry,973829,299,6,6682,102
2020-08-14,India,NA,Puducherry,973829,315,4,6997,106
2020-08-15,India,NA,Puducherry,973829,359,0,7356,106
2020-08-16,India,NA,Puducherry,973829,378,4,7734,110
2020-08-17,India,NA,Puducherry,973829,297,4,8031,114
2020-08-18,India,NA,Puducherry,973829,367,9,8398,123
2020-08-19,India,NA,Puducherry,973829,356,6,8754,129
2020-08-20,India,NA,Puducherry,973829,540,8,9294,137
2020-08-21,India,NA,Puducherry,973829,302,6,9596,143
2020-08-22,India,NA,Puducherry,973829,518,8,10114,151
2020-08-23,India,NA,Puducherry,973829,410,8,10524,159
2020-08-24,India,NA,Puducherry,973829,337,5,10861,164
2020-08-25,India,NA,Puducherry,973829,567,8,11428,172
2020-08-26,India,NA,Puducherry,973829,504,8,11932,180
2020-08-27,India,NA,Puducherry,973829,504,10,12436,190
2020-08-28,India,NA,Puducherry,973829,590,9,13026,199
2020-08-29,India,NA,Puducherry,973829,532,12,13558,211
2020-08-30,India,NA,Puducherry,973829,571,10,14129,221
2020-08-31,India,NA,Puducherry,973829,284,7,14413,228
2020-09-01,India,NA,Puducherry,973829,355,12,14768,240
2020-09-02,India,NA,Puducherry,973829,391,13,15159,253
2020-09-03,India,NA,Puducherry,973829,424,7,15583,260
2020-09-04,India,NA,Puducherry,973829,591,20,16174,280
2020-09-05,India,NA,Puducherry,973829,394,18,16568,298
2020-09-06,India,NA,Puducherry,973829,466,16,17034,314
2020-09-07,India,NA,Puducherry,973829,284,11,17318,325
2020-09-08,India,NA,Puducherry,973829,433,12,17751,337
2020-09-09,India,NA,Puducherry,973829,335,10,18086,347
2020-09-10,India,NA,Puducherry,973829,452,6,18538,353
2020-09-11,India,NA,Puducherry,973829,490,12,19028,365
2020-09-12,India,NA,Puducherry,973829,419,5,19447,370
2020-09-13,India,NA,Puducherry,973829,388,15,19835,385
2020-09-14,India,NA,Puducherry,973829,393,9,20228,394
2020-09-15,India,NA,Puducherry,973829,375,11,20603,405
2020-03-21,India,NA,Punjab,27743338,10,0,13,1
2020-03-22,India,NA,Punjab,27743338,8,0,21,1
2020-03-23,India,NA,Punjab,27743338,2,0,23,1
2020-03-24,India,NA,Punjab,27743338,6,0,29,1
