Country,Province_State,Date,Cum_Cases,Cum_Deaths, Population
Russia,Chechen Republic,2020-05-06,645,8,1476752
Russia,Chechen Republic,2020-05-07,705,8,1476752
Russia,Chechen Republic,2020-05-08,705,8,1476752
Russia,Chechen Republic,2020-05-09,705,8,1476752
Russia,Chechen Republic,2020-05-10,705,8,1476752
Russia,Chechen Republic,2020-05-11,787,8,1476752
Russia,Chechen Republic,2020-05-12,813,9,1476752
Russia,Chechen Republic,2020-05-13,841,9,1476752
Russia,Chechen Republic,2020-05-14,865,9,1476752
Russia,Chechen Republic,2020-05-15,891,9,1476752
Russia,Chechen Republic,2020-05-16,891,9,1476752
Russia,Chechen Republic,2020-05-17,943,9,1476752
Russia,Chechen Republic,2020-05-18,966,10,1476752
Russia,Chechen Republic,2020-05-19,966,10,1476752
Russia,Chechen Republic,2020-05-20,986,11,1476752
Russia,Chechen Republic,2020-05-21,1026,11,1476752
Russia,Chechen Republic,2020-05-22,1026,11,1476752
Russia,Chechen Republic,2020-05-23,1066,12,1476752
Russia,Chechen Republic,2020-05-24,1090,12,1476752
Russia,Chechen Republic,2020-05-25,1112,13,1476752
Russia,Chechen Republic,2020-05-26,1133,13,1476752
Russia,Chechen Republic,2020-05-27,1133,13,1476752
Russia,Chechen Republic,2020-05-28,1174,13,1476752
Russia,Chechen Republic,2020-05-29,1192,13,1476752
Russia,Chechen Republic,2020-05-30,1192,13,1476752
Russia,Chechen Republic,2020-05-31,1192,13,1476752
Russia,Chechen Republic,2020-06-01,1227,13,1476752
Russia,Cheliabinsk Oblast,2020-03-22,0,0,3466960
Russia,Cheliabinsk Oblast,2020-03-23,0,0,3466960
Russia,Cheliabinsk Oblast,2020-03-24,0,0,3466960
Russia,Cheliabinsk Oblast,2020-03-25,2,0,3466960
Russia,Cheliabinsk Oblast,2020-03-26,5,0,3466960
Russia,Cheliabinsk Oblast,2020-03-27,5,0,3466960
Russia,Cheliabinsk Oblast,2020-03-28,9,0,3466960
Russia,Cheliabinsk Oblast,2020-03-29,12,0,3466960
Russia,Cheliabinsk Oblast,2020-03-30,14,0,3466960
Russia,Cheliabinsk Oblast,2020-03-31,14,0,3466960
Russia,Cheliabinsk Oblast,2020-04-01,21,0,3466960
Russia,Cheliabinsk Oblast,2020-04-02,21,0,3466960
Russia,Cheliabinsk Oblast,2020-04-03,23,0,3466960
Russia,Cheliabinsk Oblast,2020-04-04,26,0,3466960
Russia,Cheliabinsk Oblast,2020-04-05,27,0,3466960
Russia,Cheliabinsk Oblast,2020-04-06,31,0,3466960
Russia,Cheliabinsk Oblast,2020-04-07,32,0,3466960
Russia,Cheliabinsk Oblast,2020-04-08,32,0,3466960
Russia,Cheliabinsk Oblast,2020-04-09,34,0,3466960
Russia,Cheliabinsk Oblast,2020-04-10,34,0,3466960
Russia,Cheliabinsk Oblast,2020-04-11,40,0,3466960
Russia,Cheliabinsk Oblast,2020-04-12,40,0,3466960
Russia,Cheliabinsk Oblast,2020-04-13,43,0,3466960
Russia,Cheliabinsk Oblast,2020-04-14,48,0,3466960
Russia,Cheliabinsk Oblast,2020-04-15,51,0,3466960
Russia,Cheliabinsk Oblast,2020-04-16,53,0,3466960
Russia,Cheliabinsk Oblast,2020-04-17,57,0,3466960
Russia,Cheliabinsk Oblast,2020-04-18,61,0,3466960
Russia,Cheliabinsk Oblast,2020-04-19,68,0,3466960
Russia,Cheliabinsk Oblast,2020-04-20,78,0,3466960
Russia,Cheliabinsk Oblast,2020-04-21,92,0,3466960
Russia,Cheliabinsk Oblast,2020-04-22,102,0,3466960
Russia,Cheliabinsk Oblast,2020-04-23,111,0,3466960
Russia,Cheliabinsk Oblast,2020-04-24,168,0,3466960
Russia,Cheliabinsk Oblast,2020-04-25,240,0,3466960
Russia,Cheliabinsk Oblast,2020-04-26,302,0,3466960
Russia,Cheliabinsk Oblast,2020-04-27,360,0,3466960
Russia,Cheliabinsk Oblast,2020-04-28,408,0,3466960
Russia,Cheliabinsk Oblast,2020-04-29,427,1,3466960
Russia,Cheliabinsk Oblast,2020-04-30,494,1,3466960
Russia,Cheliabinsk Oblast,2020-05-01,538,1,3466960
Russia,Cheliabinsk Oblast,2020-05-02,568,2,3466960
Russia,Cheliabinsk Oblast,2020-05-03,631,2,3466960
Russia,Cheliabinsk Oblast,2020-05-04,682,3,3466960
Russia,Cheliabinsk Oblast,2020-05-05,768,3,3466960
Russia,Cheliabinsk Oblast,2020-05-06,812,3,3466960
Russia,Cheliabinsk Oblast,2020-05-07,881,3,3466960
Russia,Cheliabinsk Oblast,2020-05-08,881,3,3466960
Russia,Cheliabinsk Oblast,2020-05-09,881,3,3466960
Russia,Cheliabinsk Oblast,2020-05-10,881,3,3466960
Russia,Cheliabinsk Oblast,2020-05-11,1118,4,3466960
Russia,Cheliabinsk Oblast,2020-05-12,1212,4,3466960
Russia,Cheliabinsk Oblast,2020-05-13,1263,4,3466960
Russia,Cheliabinsk Oblast,2020-05-14,1307,5,3466960
Russia,Cheliabinsk Oblast,2020-05-15,1407,6,3466960
Russia,Cheliabinsk Oblast,2020-05-16,1407,6,3466960
Russia,Cheliabinsk Oblast,2020-05-17,1574,6,3466960
Russia,Cheliabinsk Oblast,2020-05-18,1659,6,3466960
Russia,Cheliabinsk Oblast,2020-05-19,1659,6,3466960
Russia,Cheliabinsk Oblast,2020-05-20,1755,9,3466960
Russia,Cheliabinsk Oblast,2020-05-21,1913,11,3466960
Russia,Cheliabinsk Oblast,2020-05-22,1913,11,3466960
Russia,Cheliabinsk Oblast,2020-05-23,2073,11,3466960
Russia,Cheliabinsk Oblast,2020-05-24,2135,12,3466960
Russia,Cheliabinsk Oblast,2020-05-25,2180,12,3466960
Russia,Cheliabinsk Oblast,2020-05-26,2216,13,3466960
Russia,Cheliabinsk Oblast,2020-05-27,2216,13,3466960
Russia,Cheliabinsk Oblast,2020-05-28,2368,14,3466960
Russia,Cheliabinsk Oblast,2020-05-29,2509,15,3466960
Russia,Cheliabinsk Oblast,2020-05-30,2509,15,3466960
Russia,Cheliabinsk Oblast,2020-05-31,2509,15,3466960
Russia,Cheliabinsk Oblast,2020-06-01,2795,16,3466960
Russia,Chukotskiy Autonomous Oblast,2020-03-22,0,0,50726
Russia,Chukotskiy Autonomous Oblast,2020-03-23,0,0,50726
Russia,Chukotskiy Autonomous Oblast,2020-03-24,0,0,50726
Russia,Chukotskiy Autonomous Oblast,2020-03-25,0,0,50726
Russia,Chukotskiy Autonomous Oblast,2020-03-26,0,0,50726
Russia,Chukotskiy Autonomous Oblast,2020-03-27,0,0,50726
Russia,Chukotskiy Autonomous Oblast,2020-03-28,0,0,50726
Russia,Chukotskiy Autonomous Oblast,2020-03-29,0,0,50726
Russia,Chukotskiy Autonomous Oblast,2020-03-30,0,0,50726
Russia,Chukotskiy Autonomous Oblast,2020-03-31,0,0,50726
Russia,Chukotskiy Autonomous Oblast,2020-04-01,0,0,50726
Russia,Chukotskiy Autonomous Oblast,2020-04-02,0,0,50726
Russia,Chukotskiy Autonomous Oblast,2020-04-03,0,0,50726
Russia,Chukotskiy Autonomous Oblast,2020-04-04,0,0,50726
Russia,Chukotskiy Autonomous Oblast,2020-04-05,0,0,50726
Russia,Chukotskiy Autonomous Oblast,2020-04-06,0,0,50726
Russia,Chukotskiy Autonomous Oblast,2020-04-07,0,0,50726
Russia,Chukotskiy Autonomous Oblast,2020-04-08,0,0,50726
Russia,Chukotskiy Autonomous Oblast,2020-04-09,0,0,50726
Russia,Chukotskiy Autonomous Oblast,2020-04-10,0,0,50726
Russia,Chukotskiy Autonomous Oblast,2020-04-11,0,0,50726
Russia,Chukotskiy Autonomous Oblast,2020-04-12,0,0,50726
Russia,Chukotskiy Autonomous Oblast,2020-04-13,0,0,50726
Russia,Chukotskiy Autonomous Oblast,2020-04-14,0,0,50726
Russia,Chukotskiy Autonomous Oblast,2020-04-15,1,0,50726
Russia,Chukotskiy Autonomous Oblast,2020-04-16,1,0,50726
Russia,Chukotskiy Autonomous Oblast,2020-04-17,2,0,50726
Russia,Chukotskiy Autonomous Oblast,2020-04-18,2,0,50726
Russia,Chukotskiy Autonomous Oblast,2020-04-19,2,0,50726
Russia,Chukotskiy Autonomous Oblast,2020-04-20,2,0,50726
Russia,Chukotskiy Autonomous Oblast,2020-04-21,2,0,50726
Russia,Chukotskiy Autonomous Oblast,2020-04-22,6,0,50726
Russia,Chukotskiy Autonomous Oblast,2020-04-23,6,0,50726
Russia,Chukotskiy Autonomous Oblast,2020-04-24,11,0,50726
Russia,Chukotskiy Autonomous Oblast,2020-04-25,12,0,50726
Russia,Chukotskiy Autonomous Oblast,2020-04-26,15,0,50726
Russia,Chukotskiy Autonomous Oblast,2020-04-27,17,0,50726
Russia,Chukotskiy Autonomous Oblast,2020-04-28,17,0,50726
Russia,Chukotskiy Autonomous Oblast,2020-04-29,17,0,50726
Russia,Chukotskiy Autonomous Oblast,2020-04-30,18,0,50726
Russia,Chukotskiy Autonomous Oblast,2020-05-01,20,0,50726
Russia,Chukotskiy Autonomous Oblast,2020-05-02,23,0,50726
Russia,Chukotskiy Autonomous Oblast,2020-05-03,24,0,50726
Russia,Chukotskiy Autonomous Oblast,2020-05-04,24,0,50726
Russia,Chukotskiy Autonomous Oblast,2020-05-05,25,0,50726
Russia,Chukotskiy Autonomous Oblast,2020-05-06,26,0,50726
Russia,Chukotskiy Autonomous Oblast,2020-05-07,27,0,50726
Russia,Chukotskiy Autonomous Oblast,2020-05-08,27,0,50726
Russia,Chukotskiy Autonomous Oblast,2020-05-09,27,0,50726
Russia,Chukotskiy Autonomous Oblast,2020-05-10,27,0,50726
Russia,Chukotskiy Autonomous Oblast,2020-05-11,31,0,50726
Russia,Chukotskiy Autonomous Oblast,2020-05-12,31,0,50726
Russia,Chukotskiy Autonomous Oblast,2020-05-13,35,0,50726
Russia,Chukotskiy Autonomous Oblast,2020-05-14,36,0,50726
Russia,Chukotskiy Autonomous Oblast,2020-05-15,42,0,50726
Russia,Chukotskiy Autonomous Oblast,2020-05-16,42,0,50726
Russia,Chukotskiy Autonomous Oblast,2020-05-17,56,0,50726
Russia,Chukotskiy Autonomous Oblast,2020-05-18,56,0,50726
Russia,Chukotskiy Autonomous Oblast,2020-05-19,56,0,50726
Russia,Chukotskiy Autonomous Oblast,2020-05-20,56,0,50726
Russia,Chukotskiy Autonomous Oblast,2020-05-21,56,0,50726
Russia,Chukotskiy Autonomous Oblast,2020-05-22,56,0,50726
Russia,Chukotskiy Autonomous Oblast,2020-05-23,58,1,50726
Russia,Chukotskiy Autonomous Oblast,2020-05-24,59,1,50726
Russia,Chukotskiy Autonomous Oblast,2020-05-25,61,1,50726
Russia,Chukotskiy Autonomous Oblast,2020-05-26,61,1,50726
Russia,Chukotskiy Autonomous Oblast,2020-05-27,61,1,50726
Russia,Chukotskiy Autonomous Oblast,2020-05-28,66,1,50726
Russia,Chukotskiy Autonomous Oblast,2020-05-29,73,1,50726
Russia,Chukotskiy Autonomous Oblast,2020-05-30,73,1,50726
Russia,Chukotskiy Autonomous Oblast,2020-05-31,73,1,50726
Russia,Chukotskiy Autonomous Oblast,2020-06-01,80,1,50726
Russia,Habarovskiy Kray,2020-03-22,0,0,1315310
Russia,Habarovskiy Kray,2020-03-23,0,0,1315310
Russia,Habarovskiy Kray,2020-03-24,0,0,1315310
Russia,Habarovskiy Kray,2020-03-25,4,0,1315310
Russia,Habarovskiy Kray,2020-03-26,5,0,1315310
Russia,Habarovskiy Kray,2020-03-27,5,0,1315310
Russia,Habarovskiy Kray,2020-03-28,5,0,1315310
Russia,Habarovskiy Kray,2020-03-29,7,0,1315310
Russia,Habarovskiy Kray,2020-03-30,7,0,1315310
Russia,Habarovskiy Kray,2020-03-31,8,0,1315310
Russia,Habarovskiy Kray,2020-04-01,9,0,1315310
Russia,Habarovskiy Kray,2020-04-02,9,0,1315310
Russia,Habarovskiy Kray,2020-04-03,10,0,1315310
Russia,Habarovskiy Kray,2020-04-04,10,0,1315310
Russia,Habarovskiy Kray,2020-04-05,11,0,1315310
Russia,Habarovskiy Kray,2020-04-06,11,0,1315310
Russia,Habarovskiy Kray,2020-04-07,16,0,1315310
Russia,Habarovskiy Kray,2020-04-08,24,1,1315310
Russia,Habarovskiy Kray,2020-04-09,24,1,1315310
Russia,Habarovskiy Kray,2020-04-10,28,1,1315310
Russia,Habarovskiy Kray,2020-04-11,29,2,1315310
Russia,Habarovskiy Kray,2020-04-12,29,2,1315310
Russia,Habarovskiy Kray,2020-04-13,54,2,1315310
Russia,Habarovskiy Kray,2020-04-14,54,2,1315310
Russia,Habarovskiy Kray,2020-04-15,77,2,1315310
Russia,Habarovskiy Kray,2020-04-16,91,2,1315310
Russia,Habarovskiy Kray,2020-04-17,109,3,1315310
Russia,Habarovskiy Kray,2020-04-18,147,4,1315310
Russia,Habarovskiy Kray,2020-04-19,185,4,1315310
Russia,Habarovskiy Kray,2020-04-20,215,5,1315310
Russia,Habarovskiy Kray,2020-04-21,243,5,1315310
Russia,Habarovskiy Kray,2020-04-22,272,5,1315310
Russia,Habarovskiy Kray,2020-04-23,310,5,1315310
Russia,Habarovskiy Kray,2020-04-24,351,5,1315310
Russia,Habarovskiy Kray,2020-04-25,379,5,1315310
Russia,Habarovskiy Kray,2020-04-26,406,5,1315310
Russia,Habarovskiy Kray,2020-04-27,439,5,1315310
Russia,Habarovskiy Kray,2020-04-28,467,5,1315310
Russia,Habarovskiy Kray,2020-04-29,498,5,1315310
Russia,Habarovskiy Kray,2020-04-30,536,5,1315310
Russia,Habarovskiy Kray,2020-05-01,566,5,1315310
Russia,Habarovskiy Kray,2020-05-02,595,7,1315310
Russia,Habarovskiy Kray,2020-05-03,629,7,1315310
Russia,Habarovskiy Kray,2020-05-04,668,7,1315310
Russia,Habarovskiy Kray,2020-05-05,699,7,1315310
Russia,Habarovskiy Kray,2020-05-06,738,7,1315310
Russia,Habarovskiy Kray,2020-05-07,821,7,1315310
Russia,Habarovskiy Kray,2020-05-08,821,7,1315310
Russia,Habarovskiy Kray,2020-05-09,821,7,1315310
Russia,Habarovskiy Kray,2020-05-10,821,7,1315310
Russia,Habarovskiy Kray,2020-05-11,935,7,1315310
Russia,Habarovskiy Kray,2020-05-12,977,7,1315310
Russia,Habarovskiy Kray,2020-05-13,1023,7,1315310
Russia,Habarovskiy Kray,2020-05-14,1074,7,1315310
Russia,Habarovskiy Kray,2020-05-15,1126,7,1315310
Russia,Habarovskiy Kray,2020-05-16,1126,7,1315310
Russia,Habarovskiy Kray,2020-05-17,1223,9,1315310
Russia,Habarovskiy Kray,2020-05-18,1273,9,1315310
Russia,Habarovskiy Kray,2020-05-19,1273,9,1315310
Russia,Habarovskiy Kray,2020-05-20,1325,9,1315310
Russia,Habarovskiy Kray,2020-05-21,1444,9,1315310
Russia,Habarovskiy Kray,2020-05-22,1444,9,1315310
Russia,Habarovskiy Kray,2020-05-23,1572,10,1315310
Russia,Habarovskiy Kray,2020-05-24,1633,10,1315310
Russia,Habarovskiy Kray,2020-05-25,1698,10,1315310
Russia,Habarovskiy Kray,2020-05-26,1760,10,1315310
Russia,Habarovskiy Kray,2020-05-27,1760,10,1315310
Russia,Habarovskiy Kray,2020-05-28,1890,11,1315310
Russia,Habarovskiy Kray,2020-05-29,1959,11,1315310
Russia,Habarovskiy Kray,2020-05-30,1959,11,1315310
Russia,Habarovskiy Kray,2020-05-31,1959,11,1315310
Russia,Habarovskiy Kray,2020-06-01,2081,11,1315310
Russia,Hanty-Mansiyskiy AO,2020-03-22,0,0,1674086
Russia,Hanty-Mansiyskiy AO,2020-03-23,0,0,1674086
Russia,Hanty-Mansiyskiy AO,2020-03-24,0,0,1674086
Russia,Hanty-Mansiyskiy AO,2020-03-25,2,0,1674086
Russia,Hanty-Mansiyskiy AO,2020-03-26,4,0,1674086
Russia,Hanty-Mansiyskiy AO,2020-03-27,4,0,1674086
Russia,Hanty-Mansiyskiy AO,2020-03-28,4,0,1674086
Russia,Hanty-Mansiyskiy AO,2020-03-29,5,0,1674086
Russia,Hanty-Mansiyskiy AO,2020-03-30,5,0,1674086
Russia,Hanty-Mansiyskiy AO,2020-03-31,5,0,1674086
Russia,Hanty-Mansiyskiy AO,2020-04-01,8,0,1674086
Russia,Hanty-Mansiyskiy AO,2020-04-02,8,0,1674086
Russia,Hanty-Mansiyskiy AO,2020-04-03,16,0,1674086
Russia,Hanty-Mansiyskiy AO,2020-04-04,16,0,1674086
Russia,Hanty-Mansiyskiy AO,2020-04-05,19,0,1674086
Russia,Hanty-Mansiyskiy AO,2020-04-06,19,0,1674086
Russia,Hanty-Mansiyskiy AO,2020-04-07,38,0,1674086
Russia,Hanty-Mansiyskiy AO,2020-04-08,41,0,1674086
Russia,Hanty-Mansiyskiy AO,2020-04-09,41,0,1674086
Russia,Hanty-Mansiyskiy AO,2020-04-10,41,0,1674086
Russia,Hanty-Mansiyskiy AO,2020-04-11,41,0,1674086
Russia,Hanty-Mansiyskiy AO,2020-04-12,41,0,1674086
Russia,Hanty-Mansiyskiy AO,2020-04-13,41,0,1674086
Russia,Hanty-Mansiyskiy AO,2020-04-14,56,0,1674086
Russia,Hanty-Mansiyskiy AO,2020-04-15,71,0,1674086
Russia,Hanty-Mansiyskiy AO,2020-04-16,110,0,1674086
Russia,Hanty-Mansiyskiy AO,2020-04-17,128,0,1674086
Russia,Hanty-Mansiyskiy AO,2020-04-18,161,0,1674086
Russia,Hanty-Mansiyskiy AO,2020-04-19,175,0,1674086
Russia,Hanty-Mansiyskiy AO,2020-04-20,188,0,1674086
Russia,Hanty-Mansiyskiy AO,2020-04-21,197,0,1674086
Russia,Hanty-Mansiyskiy AO,2020-04-22,203,1,1674086
Russia,Hanty-Mansiyskiy AO,2020-04-23,215,1,1674086
Russia,Hanty-Mansiyskiy AO,2020-04-24,217,1,1674086
Russia,Hanty-Mansiyskiy AO,2020-04-25,233,1,1674086
Russia,Hanty-Mansiyskiy AO,2020-04-26,274,1,1674086
Russia,Hanty-Mansiyskiy AO,2020-04-27,297,2,1674086
Russia,Hanty-Mansiyskiy AO,2020-04-28,338,2,1674086
Russia,Hanty-Mansiyskiy AO,2020-04-29,366,2,1674086
Russia,Hanty-Mansiyskiy AO,2020-04-30,387,3,1674086
Russia,Hanty-Mansiyskiy AO,2020-05-01,405,3,1674086
Russia,Hanty-Mansiyskiy AO,2020-05-02,414,3,1674086
Russia,Hanty-Mansiyskiy AO,2020-05-03,449,3,1674086
Russia,Hanty-Mansiyskiy AO,2020-05-04,467,4,1674086
Russia,Hanty-Mansiyskiy AO,2020-05-05,508,4,1674086
Russia,Hanty-Mansiyskiy AO,2020-05-06,537,4,1674086
Russia,Hanty-Mansiyskiy AO,2020-05-07,583,4,1674086
Russia,Hanty-Mansiyskiy AO,2020-05-08,583,4,1674086
Russia,Hanty-Mansiyskiy AO,2020-05-09,583,4,1674086
Russia,Hanty-Mansiyskiy AO,2020-05-10,583,4,1674086
Russia,Hanty-Mansiyskiy AO,2020-05-11,777,4,1674086
Russia,Hanty-Mansiyskiy AO,2020-05-12,822,6,1674086
Russia,Hanty-Mansiyskiy AO,2020-05-13,865,6,1674086
Russia,Hanty-Mansiyskiy AO,2020-05-14,926,6,1674086
Russia,Hanty-Mansiyskiy AO,2020-05-15,965,8,1674086
Russia,Hanty-Mansiyskiy AO,2020-05-16,965,8,1674086
Russia,Hanty-Mansiyskiy AO,2020-05-17,1166,9,1674086
Russia,Hanty-Mansiyskiy AO,2020-05-18,1252,9,1674086
Russia,Hanty-Mansiyskiy AO,2020-05-19,1252,9,1674086
Russia,Hanty-Mansiyskiy AO,2020-05-20,1308,11,1674086
Russia,Hanty-Mansiyskiy AO,2020-05-21,1430,12,1674086
Russia,Hanty-Mansiyskiy AO,2020-05-22,1430,12,1674086
Russia,Hanty-Mansiyskiy AO,2020-05-23,1568,15,1674086
Russia,Hanty-Mansiyskiy AO,2020-05-24,1670,17,1674086
Russia,Hanty-Mansiyskiy AO,2020-05-25,1755,17,1674086
Russia,Hanty-Mansiyskiy AO,2020-05-26,1849,17,1674086
Russia,Hanty-Mansiyskiy AO,2020-05-27,1849,17,1674086
Russia,Hanty-Mansiyskiy AO,2020-05-28,2028,17,1674086
Russia,Hanty-Mansiyskiy AO,2020-05-29,2133,17,1674086
Russia,Hanty-Mansiyskiy AO,2020-05-30,2133,17,1674086
Russia,Hanty-Mansiyskiy AO,2020-05-31,2133,17,1674086
Russia,Hanty-Mansiyskiy AO,2020-06-01,2436,18,1674086
Russia,Ingushetia Republic,2020-03-22,0,0,506688
Russia,Ingushetia Republic,2020-03-23,0,0,506688
Russia,Ingushetia Republic,2020-03-24,0,0,506688
Russia,Ingushetia Republic,2020-03-25,0,0,506688
Russia,Ingushetia Republic,2020-03-26,0,0,506688
Russia,Ingushetia Republic,2020-03-27,0,0,506688
Russia,Ingushetia Republic,2020-03-28,0,0,506688
Russia,Ingushetia Republic,2020-03-29,0,0,506688
Russia,Ingushetia Republic,2020-03-30,0,0,506688
Russia,Ingushetia Republic,2020-03-31,0,0,506688
Russia,Ingushetia Republic,2020-04-01,0,0,506688
Russia,Ingushetia Republic,2020-04-02,0,0,506688
Russia,Ingushetia Republic,2020-04-03,0,0,506688
Russia,Ingushetia Republic,2020-04-04,1,0,506688
Russia,Ingushetia Republic,2020-04-05,1,0,506688
Russia,Ingushetia Republic,2020-04-06,1,0,506688
Russia,Ingushetia Republic,2020-04-07,7,0,506688
Russia,Ingushetia Republic,2020-04-08,25,0,506688
Russia,Ingushetia Republic,2020-04-09,25,0,506688
Russia,Ingushetia Republic,2020-04-10,29,0,506688
Russia,Ingushetia Republic,2020-04-11,29,0,506688
Russia,Ingushetia Republic,2020-04-12,29,1,506688
Russia,Ingushetia Republic,2020-04-13,34,1,506688
Russia,Ingushetia Republic,2020-04-14,34,1,506688
Russia,Ingushetia Republic,2020-04-15,90,1,506688
Russia,Ingushetia Republic,2020-04-16,153,2,506688
Russia,Ingushetia Republic,2020-04-17,191,2,506688
Russia,Ingushetia Republic,2020-04-18,227,4,506688
Russia,Ingushetia Republic,2020-04-19,269,5,506688
Russia,Ingushetia Republic,2020-04-20,308,5,506688
Russia,Ingushetia Republic,2020-04-21,354,9,506688
Russia,Ingushetia Republic,2020-04-22,397,12,506688
Russia,Ingushetia Republic,2020-04-23,436,13,506688
Russia,Ingushetia Republic,2020-04-24,474,13,506688
Russia,Ingushetia Republic,2020-04-25,515,13,506688
Russia,Ingushetia Republic,2020-04-26,552,13,506688
Russia,Ingushetia Republic,2020-04-27,590,17,506688
Russia,Ingushetia Republic,2020-04-28,633,18,506688
Russia,Ingushetia Republic,2020-04-29,679,19,506688
Russia,Ingushetia Republic,2020-04-30,722,20,506688
Russia,Ingushetia Republic,2020-05-01,769,22,506688
Russia,Ingushetia Republic,2020-05-02,814,23,506688
Russia,Ingushetia Republic,2020-05-03,865,25,506688
Russia,Ingushetia Republic,2020-05-04,918,26,506688
Russia,Ingushetia Republic,2020-05-05,966,26,506688
Russia,Ingushetia Republic,2020-05-06,1018,27,506688
Russia,Ingushetia Republic,2020-05-07,1108,28,506688
Russia,Ingushetia Republic,2020-05-08,1108,28,506688
Russia,Ingushetia Republic,2020-05-09,1108,28,506688
Russia,Ingushetia Republic,2020-05-10,1108,28,506688
Russia,Ingushetia Republic,2020-05-11,1245,29,506688
Russia,Ingushetia Republic,2020-05-12,1290,29,506688
Russia,Ingushetia Republic,2020-05-13,1333,32,506688
Russia,Ingushetia Republic,2020-05-14,1372,33,506688
Russia,Ingushetia Republic,2020-05-15,1407,35,506688
Russia,Ingushetia Republic,2020-05-16,1407,35,506688
Russia,Ingushetia Republic,2020-05-17,1480,35,506688
Russia,Ingushetia Republic,2020-05-18,1515,35,506688
Russia,Ingushetia Republic,2020-05-19,1515,35,506688
Russia,Ingushetia Republic,2020-05-20,1561,35,506688
Russia,Ingushetia Republic,2020-05-21,1648,36,506688
Russia,Ingushetia Republic,2020-05-22,1648,36,506688
Russia,Ingushetia Republic,2020-05-23,1734,38,506688
Russia,Ingushetia Republic,2020-05-24,1778,38,506688
Russia,Ingushetia Republic,2020-05-25,1823,41,506688
Russia,Ingushetia Republic,2020-05-26,1866,42,506688
Russia,Ingushetia Republic,2020-05-27,1866,42,506688
Russia,Ingushetia Republic,2020-05-28,1955,50,506688
Russia,Ingushetia Republic,2020-05-29,2000,50,506688
Russia,Ingushetia Republic,2020-05-30,2000,50,506688
Russia,Ingushetia Republic,2020-05-31,2000,50,506688
Russia,Ingushetia Republic,2020-06-01,2083,50,506688
Russia,Irkutsk Oblast,2020-03-22,0,0,2390827
Russia,Irkutsk Oblast,2020-03-23,0,0,2390827
Russia,Irkutsk Oblast,2020-03-24,0,0,2390827
Russia,Irkutsk Oblast,2020-03-25,0,0,2390827
Russia,Irkutsk Oblast,2020-03-26,0,0,2390827
Russia,Irkutsk Oblast,2020-03-27,0,0,2390827
Russia,Irkutsk Oblast,2020-03-28,0,0,2390827
Russia,Irkutsk Oblast,2020-03-29,1,0,2390827
Russia,Irkutsk Oblast,2020-03-30,2,0,2390827
Russia,Irkutsk Oblast,2020-03-31,3,0,2390827
Russia,Irkutsk Oblast,2020-04-01,3,0,2390827
Russia,Irkutsk Oblast,2020-04-02,7,0,2390827
Russia,Irkutsk Oblast,2020-04-03,8,0,2390827
Russia,Irkutsk Oblast,2020-04-04,8,0,2390827
Russia,Irkutsk Oblast,2020-04-05,8,0,2390827
Russia,Irkutsk Oblast,2020-04-06,11,0,2390827
Russia,Irkutsk Oblast,2020-04-07,14,1,2390827
Russia,Irkutsk Oblast,2020-04-08,14,2,2390827
Russia,Irkutsk Oblast,2020-04-09,17,2,2390827
Russia,Irkutsk Oblast,2020-04-10,21,2,2390827
Russia,Irkutsk Oblast,2020-04-11,23,2,2390827
Russia,Irkutsk Oblast,2020-04-12,28,2,2390827
Russia,Irkutsk Oblast,2020-04-13,35,2,2390827
Russia,Irkutsk Oblast,2020-04-14,39,2,2390827
Russia,Irkutsk Oblast,2020-04-15,39,2,2390827
Russia,Irkutsk Oblast,2020-04-16,45,2,2390827
Russia,Irkutsk Oblast,2020-04-17,47,2,2390827
Russia,Irkutsk Oblast,2020-04-18,54,2,2390827
Russia,Irkutsk Oblast,2020-04-19,55,2,2390827
Russia,Irkutsk Oblast,2020-04-20,65,2,2390827
Russia,Irkutsk Oblast,2020-04-21,68,3,2390827
Russia,Irkutsk Oblast,2020-04-22,75,3,2390827
Russia,Irkutsk Oblast,2020-04-23,75,3,2390827
Russia,Irkutsk Oblast,2020-04-24,80,3,2390827
Russia,Irkutsk Oblast,2020-04-25,85,3,2390827
Russia,Irkutsk Oblast,2020-04-26,87,4,2390827
Russia,Irkutsk Oblast,2020-04-27,87,4,2390827
Russia,Irkutsk Oblast,2020-04-28,95,4,2390827
Russia,Irkutsk Oblast,2020-04-29,101,4,2390827
Russia,Irkutsk Oblast,2020-04-30,105,4,2390827
Russia,Irkutsk Oblast,2020-05-01,123,4,2390827
Russia,Irkutsk Oblast,2020-05-02,130,4,2390827
Russia,Irkutsk Oblast,2020-05-03,150,4,2390827
Russia,Irkutsk Oblast,2020-05-04,177,4,2390827
Russia,Irkutsk Oblast,2020-05-05,200,4,2390827
Russia,Irkutsk Oblast,2020-05-06,231,4,2390827
Russia,Irkutsk Oblast,2020-05-07,255,4,2390827
Russia,Irkutsk Oblast,2020-05-08,255,4,2390827
